학교ID,개방ID,시도명,시도교육청명,학교명,설립일자,소재지지번주소,소재지도로명주소,위도,경도,시군구별,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2009_해당지역예측학생수,2010_해당지역예측학생수,2011_해당지역예측학생수,2012_해당지역예측학생수,2013_해당지역예측학생수,2014_해당지역예측학생수,2015_해당지역예측학생수,2016_해당지역예측학생수,2017_해당지역예측학생수,2018_해당지역예측학생수,2019_해당지역예측학생수,2020_해당지역예측학생수,2021_해당지역예측학생수,2022_해당지역예측학생수,2023_해당지역예측학생수,2024_해당지역예측학생수,2025_해당지역예측학생수,2026_해당지역예측학생수,2027_해당지역예측학생수,2028_해당지역예측학생수,2029_해당지역예측학생수,2030_해당지역예측학생수,상관계수,2024_예측학생수,2025_예측학생수,2026_예측학생수,2027_예측학생수,2028_예측학생수,2029_예측학생수,2030_예측학생수
B000001953,7333706676,서울,서울특별시교육청,서울영일초등학교,1967-11-29,서울특별시 구로구 가리봉동 17,서울특별시 구로구 남부순환로105길 218,37.48564539,126.8838134,서울특별시 구로구,757.0,676.0,571.0,505.0,443.0,434.0,391.0,363.0,371.0,345.0,353.0,317.0,292.0,285.0,286.0,31972,30873,30358,29474,28301,28073,28242,28206,28324,28559,28796,28250,27646,27343,26309,24815,22537,20529,18519,16491,14812,13610,0.9369793299932277,59.9363140454102,-153.83982908151665,-342.2781501521349,-530.9041587935408,-721.2193555720339,-878.7830712481136,-991.5833012913822
B000002064,7418165147,서울,서울특별시교육청,서울수락초등학교,1983-04-06,서울특별시 노원구 상계동 1171-2,서울특별시 노원구 동일로 1745,37.68450319,127.0551852,서울특별시 노원구,1073.0,1105.0,1084.0,1019.0,893.0,855.0,802.0,699.0,686.0,665.0,638.0,580.0,515.0,502.0,460.0,47223,46546,45758,43601,40458,38546,37234,35396,34029,33359,32788,31224,30218,29502,28380,26811,24366,22302,19839,17602,15672,14269,0.9953531323796132,422.49040451597466,338.27780062256045,267.18789696775184,182.35532298432474,105.30681790883693,38.832247146346276,-9.490977091878733
B000002401,7429054379,서울,서울특별시교육청,서울개운초등학교,2002-07-10,서울특별시 성북구 돈암동 2-8,서울특별시 성북구 정릉로48길 52,37.60183902,127.0275962,서울특별시 성북구,1419.0,1336.0,1309.0,1209.0,1149.0,1130.0,1070.0,1012.0,944.0,908.0,890.0,814.0,740.0,705.0,702.0,31662,29773,28264,26640,25548,25784,26358,26300,26332,26698,26518,25504,24626,23922,22573,20790,18837,17153,15657,14082,12918,11982,0.8563316529143474,511.60759045792724,334.81771381549675,182.3783117336468,46.95708518112451,-95.61539598212585,-200.98324872753756,-285.71203753312625
B000002235,7440393149,서울,서울특별시교육청,서울송정초등학교,1936-09-06,서울특별시 강서구 공항동 22-16,서울특별시 강서구 공항대로3길 18,37.56223089,126.8102813,서울특별시 강서구,1227.0,1159.0,1091.0,1041.0,925.0,897.0,804.0,766.0,723.0,707.0,723.0,653.0,650.0,730.0,720.0,39472,37711,36486,35321,33780,33876,34409,34469,34501,34886,35162,34291,33736,33808,33544,32591,30976,29593,27514,24708,22117,19952,0.8180397167880076,625.7249163442666,474.3144727014387,344.65463148903564,149.74298298535814,-113.32680330676294,-356.23978131206786,-559.2141531304721
B000002213,7498934507,서울,서울특별시교육청,서울양동초등학교,1972-08-11,서울특별시 양천구 신정동 941,서울특별시 양천구 오목로23길 24,37.52584826,126.8512402,서울특별시 양천구,763.0,682.0,621.0,540.0,517.0,468.0,441.0,421.0,412.0,457.0,439.0,395.0,363.0,359.0,339.0,31802,30036,28522,26944,25708,25342,25065,24469,23991,23794,23543,22604,22021,21874,21530,20679,19197,17872,16220,14521,12869,11442,0.9862626750943224,302.18677029992557,242.86702535163067,189.83149090055724,123.70718681514359,55.701622262408705,-10.42268182300495,-67.54095175634967
B000002183,7521348655,서울,서울특별시교육청,서울강동초등학교,1977-05-04,서울특별시 강동구 천호동 306,서울특별시 강동구 상암로14길 77,37.5463638,127.1301872,서울특별시 강동구,1418.0,1293.0,1176.0,1054.0,912.0,854.0,800.0,746.0,674.0,672.0,671.0,607.0,551.0,540.0,540.0,33085,31292,29826,28151,26025,25165,24593,24444,24822,25661,26370,26230,26300,25915,24562,22875,20944,19311,17757,16702,15937,15163,0.8706056793900575,462.97951711265387,281.8690867594273,128.70837584962987,-17.04284567751347,-115.99235578763978,-187.74247449308677,-260.3367122421273
B000002219,7667398691,서울,서울특별시교육청,서울신곡초등학교,1984-10-22,서울특별시 강서구 화곡동 476-42,서울특별시 강서구 등촌로13자길 42-14,37.53909546,126.8560096,서울특별시 강서구,1292.0,1185.0,1061.0,1002.0,958.0,903.0,836.0,779.0,784.0,791.0,790.0,734.0,678.0,657.0,623.0,39472,37711,36486,35321,33780,33876,34409,34469,34501,34886,35162,34291,33736,33808,33544,32591,30976,29593,27514,24708,22117,19952,0.8753583107646891,622.2117852038277,457.13089572293893,315.764412656642,103.25471034656903,-183.56694654716148,-448.4118905997825,-669.7122780462992
B000001860,7745398402,서울,서울특별시교육청,서울면남초등학교,1983-10-19,서울특별시 중랑구 면목동 583-15,서울특별시 중랑구 면목로30나길 38,37.57725972,127.0876664,서울특별시 중랑구,866.0,806.0,705.0,595.0,502.0,460.0,432.0,403.0,373.0,380.0,378.0,344.0,326.0,321.0,316.0,33477,30319,28086,25826,23962,23245,22742,22342,21880,21781,21767,21150,20727,20600,20115,19409,18196,17175,15760,14217,12992,12010,0.9926585166727735,276.63636988906876,221.18675189570126,174.51399017168796,109.83038797827078,39.29554827195079,-16.702623238251363,-61.59258603255216
B000001851,7756044626,서울,서울특별시교육청,서울홍파초등학교,1960-07-05,서울특별시 동대문구 제기동 678,서울특별시 동대문구 고산자로 518,37.586223,127.0395199,서울특별시 동대문구,769.0,690.0,627.0,597.0,518.0,492.0,483.0,404.0,359.0,323.0,298.0,262.0,241.0,220.0,227.0,25117,23755,22557,21484,20327,19796,19464,19032,18556,18483,18265,17556,16954,16762,16265,15435,14358,13591,12659,11557,10649,9891,0.9824650286007464,152.11345706780412,79.65487284762798,28.052519925738466,-34.65073030007784,-108.79126865721253,-169.8798429115485,-220.87669234413306
B000002111,8013494312,서울,서울특별시교육청,서울후암초등학교,1949-10-08,서울특별시 용산구 후암동 30-138,서울특별시 용산구 두텁바위로 140,37.55136541,126.9817243,서울특별시 용산구,847.0,776.0,713.0,620.0,596.0,584.0,539.0,522.0,480.0,438.0,388.0,332.0,312.0,296.0,270.0,16719,16016,15464,14618,13706,13406,13470,13403,13454,13722,13972,13652,13296,13104,12500,11655,10621,9806,9006,8273,7675,7223,0.8621021413089344,200.5996671943601,64.26698334158436,-43.190596290922485,-148.67042905902736,-245.3163258328034,-324.16250082696183,-383.7586063409411
B000002074,8174775540,서울,서울특별시교육청,서울중현초등학교,1990-04-27,서울특별시 노원구 하계동 272-2,서울특별시 노원구 섬밭로 181,37.63251462,127.0659521,서울특별시 노원구,597.0,514.0,472.0,432.0,401.0,372.0,365.0,307.0,269.0,253.0,228.0,177.0,150.0,139.0,137.0,47223,46546,45758,43601,40458,38546,37234,35396,34029,33359,32788,31224,30218,29502,28380,26811,24366,22302,19839,17602,15672,14269,0.9836869544319045,97.32203439589466,43.41893710580632,-2.0845364347835016,-56.384466342958376,-105.70194226849111,-148.25121742999232,-179.18211538418205
B000001878,8329277753,서울,서울특별시교육청,서울묵동초등학교,1972-10-25,서울특별시 중랑구 중화동 277-1,서울특별시 중랑구 동일로138길 27,37.60335949,127.0808272,서울특별시 중랑구,1108.0,958.0,896.0,762.0,665.0,570.0,507.0,462.0,460.0,468.0,485.0,452.0,446.0,422.0,405.0,33477,30319,28086,25826,23962,23245,22742,22342,21880,21781,21767,21150,20727,20600,20115,19409,18196,17175,15760,14217,12992,12010,0.9885017306849394,352.8189505438089,284.3793058626387,226.7726469842587,146.93579848973604,59.87695946001975,-9.239746833824938,-64.64595547101305
B000001862,8331731975,서울,서울특별시교육청,서울면북초등학교,1983-10-26,서울특별시 중랑구 망우동 119,서울특별시 중랑구 용마공원로5길 32,37.59441816,127.1035478,서울특별시 중랑구,427.0,357.0,302.0,270.0,235.0,204.0,184.0,184.0,182.0,176.0,167.0,166.0,142.0,129.0,119.0,33477,30319,28086,25826,23962,23245,22742,22342,21880,21781,21767,21150,20727,20600,20115,19409,18196,17175,15760,14217,12992,12010,0.9944469731347174,117.01228524810028,90.01130639051377,67.28418403800282,35.786751982368116,1.4400822566830698,-25.82801263247063,-47.687007882388116
B000002117,8352033615,서울,서울특별시교육청,서울한남초등학교,1906-09-23,서울특별시 용산구 한남동 726-1,서울특별시 용산구 한남대로 112,37.53920365,127.0055999,서울특별시 용산구,582.0,520.0,484.0,432.0,385.0,362.0,341.0,316.0,304.0,314.0,307.0,284.0,279.0,295.0,310.0,16719,16016,15464,14618,13706,13406,13470,13403,13454,13722,13972,13652,13296,13104,12500,11655,10621,9806,9006,8273,7675,7223,0.932215759700397,188.51833146871206,110.63648380998848,49.2499211002596,-11.006827571866893,-66.21707354270279,-111.25899317511733,-145.30405617486883
B000002115,8440541684,서울,서울특별시교육청,서울보광초등학교,1962-06-22,서울특별시 용산구 이태원동 15-13,서울특별시 용산구 우사단로 20,37.53254047,126.996395,서울특별시 용산구,951.0,867.0,795.0,698.0,645.0,588.0,498.0,470.0,408.0,388.0,344.0,300.0,278.0,250.0,235.0,16719,16016,15464,14618,13706,13406,13470,13403,13454,13722,13972,13652,13296,13104,12500,11655,10621,9806,9006,8273,7675,7223,0.8859098921878557,94.36442102322326,-88.21028620916218,-232.11588233526845,-373.37290920752025,-502.79966007922076,-608.3892876662289,-688.1995078490513
B000001844,8471305549,서울,서울특별시교육청,서울군자초등학교,1973-11-22,서울특별시 동대문구 장안동 239-2,서울특별시 동대문구 한천로6길 21,37.56412232,127.0605233,서울특별시 동대문구,729.0,649.0,574.0,503.0,452.0,425.0,394.0,374.0,350.0,351.0,311.0,299.0,291.0,298.0,300.0,25117,23755,22557,21484,20327,19796,19464,19032,18556,18483,18265,17556,16954,16762,16265,15435,14358,13591,12659,11557,10649,9891,0.9861489439863194,202.41333164840626,146.48294997802702,106.65137825919601,58.251085114540956,1.0224123190369028,-46.1315213454983,-85.49570825928436
B000002403,8476919412,서울,서울특별시교육청,서울석관초등학교,1971-12-03,서울특별시 성북구 석관동 205,서울특별시 성북구 돌곶이로22길 21,37.61102206,127.0583553,서울특별시 성북구,1308.0,1180.0,1024.0,933.0,850.0,784.0,764.0,743.0,715.0,653.0,684.0,646.0,640.0,615.0,616.0,31662,29773,28264,26640,25548,25784,26358,26300,26332,26698,26518,25504,24626,23922,22573,20790,18837,17153,15657,14082,12918,11982,0.8947564282889808,324.03338379898173,155.742533947722,10.631529774899946,-118.27943355202478,-253.99786085142773,-354.300241407939,-434.9557639172983
B000001905,8490409314,서울,서울특별시교육청,서울증산초등학교,1976-11-26,서울특별시 은평구 증산동 212,서울특별시 은평구 증산서길 61,37.58256527,126.9042765,서울특별시 은평구,1411.0,1368.0,1252.0,1140.0,1013.0,962.0,899.0,829.0,791.0,716.0,676.0,577.0,545.0,615.0,711.0,35119,32895,31142,29512,27757,27166,26386,25287,24624,24715,25133,24884,25113,25179,24606,23218,21267,19517,17576,15782,14332,13150,0.9446307250850279,574.7727775537264,419.2161934221599,279.6856848469463,124.92641790723792,-18.11228631215249,-133.72327913161507,-227.96617120927363
B000002182,8502692222,서울,서울특별시교육청,서울천호초등학교,1944-09-20,서울특별시 강동구 천호동 230-9,서울특별시 강동구 구천면로 310-11,37.54771897,127.1365923,서울특별시 강동구,1520.0,1394.0,1302.0,1191.0,1076.0,1002.0,894.0,827.0,789.0,774.0,743.0,697.0,710.0,680.0,667.0,33085,31292,29826,28151,26025,25165,24593,24444,24822,25661,26370,26230,26300,25915,24562,22875,20944,19311,17757,16702,15937,15163,0.8637782891931789,583.1201916642594,403.44574213218175,251.49940547455208,106.90381014941022,8.73884678517311,-62.442382573728764,-134.4610381603825
B000001956,8515408575,서울,서울특별시교육청,서울고산초등학교,1991-10-29,서울특별시 구로구 고척동 76-10,서울특별시 구로구 중앙로 6,37.49897255,126.8647727,서울특별시 구로구,863.0,789.0,764.0,692.0,617.0,602.0,571.0,542.0,522.0,498.0,500.0,472.0,416.0,407.0,401.0,31972,30873,30358,29474,28301,28073,28242,28206,28324,28559,28796,28250,27646,27343,26309,24815,22537,20529,18519,16491,14812,13610,0.9251975215679697,214.84146192220987,3.2684076818018184,-183.22794566092784,-369.9100523436407,-558.2639390861984,-714.2038680017581,-825.8416253314201
B000001906,8545414447,서울,서울특별시교육청,서울대은초등학교,1982-10-08,서울특별시 은평구 대조동 82-5,서울특별시 은평구 통일로69길 12-15,37.61236712,126.9258698,서울특별시 은평구,717.0,655.0,611.0,554.0,504.0,472.0,464.0,429.0,406.0,396.0,341.0,233.0,189.0,174.0,161.0,35119,32895,31142,29512,27757,27166,26386,25287,24624,24715,25133,24884,25113,25179,24606,23218,21267,19517,17576,15782,14332,13150,0.856963243669545,237.37964886722136,149.93041663268707,71.49056198869152,-15.510442505020023,-95.92249920863594,-160.91552162794653,-213.89604059320516
B000001935,8602991819,서울,서울특별시교육청,서울망원초등학교,1984-10-26,서울특별시 마포구 망원동 467-1,서울특별시 마포구 방울내로5길 28,37.56088948,126.9007631,서울특별시 마포구,487.0,466.0,424.0,408.0,401.0,372.0,349.0,346.0,338.0,334.0,324.0,294.0,266.0,245.0,253.0,30350,28508,27515,26196,24911,24841,24846,24710,24240,24270,23933,22679,21908,21799,21367,20320,19051,18065,16707,15040,13409,12168,0.9742468151863569,226.33538843147738,190.2690783039845,162.24592480854875,123.65014139394253,76.27225409486402,29.917524529898742,-5.352996248839361
B000001969,8631362080,서울,서울특별시교육청,서울구로초등학교,1950-06-20,서울특별시 구로구 구로동 443,서울특별시 구로구 구로중앙로27나길 9,37.49746187,126.8865543,서울특별시 구로구,1065.0,947.0,856.0,733.0,669.0,652.0,622.0,569.0,600.0,586.0,567.0,520.0,483.0,457.0,429.0,31972,30873,30358,29474,28301,28073,28242,28206,28324,28559,28796,28250,27646,27343,26309,24815,22537,20529,18519,16491,14812,13610,0.9586999976625973,177.0265722981644,-99.42839470362605,-343.1165306735975,-587.0473839104711,-833.1626925494663,-1036.9238381139994,-1182.7969155223188
B000001999,8718143343,서울,서울특별시교육청,서울도림초등학교,1956-03-24,서울특별시 영등포구 신길동 285-1,서울특별시 영등포구 가마산로65길 22,37.50750302,126.9072907,서울특별시 영등포구,1179.0,1126.0,1025.0,936.0,847.0,763.0,701.0,604.0,565.0,529.0,536.0,476.0,427.0,406.0,379.0,33594,31995,30559,29193,27715,27483,27344,26866,26613,26332,25856,24408,23435,22927,21921,20676,19324,18509,17325,16116,15096,14454,0.9680045460534226,195.36078049441448,88.88185341172766,24.695222071202807,-68.55259572901991,-163.76932860103784,-244.1010635302839,-294.6628025739856
B000002322,8726453900,서울,서울특별시교육청,서울문창초등학교,1946-04-06,서울특별시 동작구 신대방동 640,서울특별시 동작구 신대방2길 14,37.48898483,126.9148407,서울특별시 동작구,1144.0,1081.0,971.0,858.0,754.0,720.0,662.0,642.0,605.0,584.0,541.0,482.0,436.0,413.0,411.0,34223,31736,29933,28183,26646,25895,25648,25158,24428,24117,23799,23151,22872,22686,22024,21001,19535,18050,16329,14517,13029,11910,0.9886701307348086,357.77755198723696,261.8878848816165,164.75544582851524,52.186471006705574,-66.33472735303815,-163.66339355574166,-236.85612035737154
B000002051,8730372071,서울,서울특별시교육청,서울공연초등학교,1982-10-21,서울특별시 노원구 공릉동 371-10,서울특별시 노원구 동일로192가길 16,37.62754753,127.0745089,서울특별시 노원구,1113.0,1019.0,940.0,867.0,794.0,706.0,691.0,650.0,587.0,572.0,574.0,526.0,478.0,462.0,464.0,47223,46546,45758,43601,40458,38546,37234,35396,34029,33359,32788,31224,30218,29502,28380,26811,24366,22302,19839,17602,15672,14269,0.9869223281216638,373.4444802311249,295.6187592272688,229.9204818645045,151.5218107673685,80.31684639696937,18.883864173066684,-25.774412542029438
B000001854,8754112839,서울,서울특별시교육청,서울청량초등학교,1937-04-05,서울특별시 동대문구 회기동 1-1,서울특별시 동대문구 회기로25길 31,37.5923094,127.0559085,서울특별시 동대문구,1453.0,1373.0,1297.0,1175.0,1074.0,1022.0,992.0,924.0,916.0,909.0,800.0,733.0,678.0,655.0,598.0,25117,23755,22557,21484,20327,19796,19464,19032,18556,18483,18265,17556,16954,16762,16265,15435,14358,13591,12659,11557,10649,9891,0.9895643963261209,554.0046458880156,446.2338664570216,369.48345993559883,276.22220976875906,165.94978736118674,75.09011445186229,-0.7597005979923779
B000002114,8902126252,서울,서울특별시교육청,서울용암초등학교,1965-09-26,서울특별시 용산구 용산동2가 5-2147,서울특별시 용산구 녹사평대로60길 39,37.54455872,126.9889455,서울특별시 용산구,392.0,353.0,306.0,295.0,252.0,226.0,194.0,188.0,179.0,174.0,160.0,149.0,127.0,123.0,125.0,16719,16016,15464,14618,13706,13406,13470,13403,13454,13722,13972,13652,13296,13104,12500,11655,10621,9806,9006,8273,7675,7223,0.9202509776619905,55.917688722832054,-13.762459493354186,-68.68443318406185,-122.59557300316146,-171.99165486241145,-212.29023187718838,-242.7500258749797
B000002237,8928828716,서울,서울특별시교육청,서울등촌초등학교,1982-10-27,서울특별시 강서구 등촌동 520-4,서울특별시 강서구 등촌로39길 71,37.54761422,126.8579422,서울특별시 강서구,1245.0,1090.0,993.0,889.0,763.0,712.0,643.0,593.0,566.0,560.0,547.0,500.0,494.0,490.0,462.0,39472,37711,36486,35321,33780,33876,34409,34469,34501,34886,35162,34291,33736,33808,33544,32591,30976,29593,27514,24708,22117,19952,0.8855810768808393,387.18408723443736,177.98763803811698,-1.1570611807751447,-270.4570103319511,-633.9277449727406,-969.5487975223787,-1249.9886195100153
