,Ticker,È¸°è³â,½Ã°¡ÃÑ¾×(¹é¸¸¿ø),WACC(½Ã°¡ÃÑ¾×Æò±Õ)(%)
36096,A065170,2020,145718,7.69
36097,A065170,2021,116551,7.36
36098,A065170,2022,55607,8.95
36099,A065170,2023,44930,9.19
36100,A065170,2024,20819,
36101,A065170,2025,17038,
36102,A079950,2012,56608,8.27
36103,A079950,2013,107300,7.81
36104,A079950,2014,97672,7.33
36105,A079950,2015,89088,5.72
36106,A079950,2016,131776,7.22
36107,A079950,2017,99528,5.74
36108,A079950,2018,68440,4.28
36109,A079950,2019,59624,4.01
36110,A079950,2020,60668,4.92
36111,A079950,2021,62408,6.23
36112,A079950,2022,34452,4.63
36113,A079950,2023,27214,6.31
36114,A079950,2024,16843,
36115,A079950,2025,16704,
36116,A060240,2012,9930,4.57
36117,A060240,2013,6955,8.52
36118,A060240,2014,15304,10.6
36119,A060240,2015,201080,8.81
36120,A060240,2016,174000,7.86
36121,A060240,2017,190508,5.66
36122,A060240,2018,86309,7.1
36123,A060240,2019,128418,6.02
36124,A060240,2020,118119,7.29
36125,A060240,2021,218692,8.08
36126,A060240,2022,72728,14
36127,A060240,2023,40839,7.49
36128,A060240,2024,14251,
36129,A060240,2025,16189,
36130,A390110,2012,,
36131,A390110,2013,,
36132,A390110,2014,,
36133,A390110,2015,,
36134,A390110,2016,,
36135,A390110,2017,,
36136,A390110,2018,,
36137,A390110,2019,,
36138,A390110,2020,,
36139,A390110,2021,,0
36140,A390110,2022,88771,3.73
36141,A390110,2023,22355,3.23
36142,A390110,2024,14176,
36143,A390110,2025,16348,
36144,A073540,2012,23912,6.8
36145,A073540,2013,27189,10.74
36146,A073540,2014,30495,8.28
36147,A073540,2015,45087,5.49
36148,A073540,2016,33744,6.62
36149,A073540,2017,35340,5.36
36150,A073540,2018,35226,4.95
36151,A073540,2019,62130,7.96
36152,A073540,2020,72276,9.1
36153,A073540,2021,39273,6.24
36154,A073540,2022,32604,7.62
36155,A073540,2023,27018,6.33
36156,A073540,2024,15185,
36157,A073540,2025,16382,
36158,A250930,2012,,4.7
36159,A250930,2013,,4.86
36160,A250930,2014,,N/A(IFRS)
36161,A250930,2015,,3.92
36162,A250930,2016,10368,2.3
36163,A250930,2017,10368,3.83
36164,A250930,2018,10733,2.83
36165,A250930,2019,82831,5.57
36166,A250930,2020,83986,5.74
36167,A250930,2021,68476,7.33
36168,A250930,2022,36795,6.57
36169,A250930,2023,24420,5.55
36170,A250930,2024,15048,
36171,A250930,2025,16236,
36172,A440820,2012,,
36173,A440820,2013,,
36174,A440820,2014,,
36175,A440820,2015,,
36176,A440820,2016,,
36177,A440820,2017,,
36178,A440820,2018,,
36179,A440820,2019,,
36180,A440820,2020,,
36181,A440820,2021,,
36182,A440820,2022,15444,
36183,A440820,2023,15795,
36184,A440820,2024,16107,
36185,A440820,2025,16224,
36186,A482680,2012,,
36187,A482680,2013,,
36188,A482680,2014,,
36189,A482680,2015,,
36190,A482680,2016,,
36191,A482680,2017,,
36192,A482680,2018,,
36193,A482680,2019,,
36194,A482680,2020,,
36195,A482680,2021,,
36196,A482680,2022,,
36197,A482680,2023,,
36198,A482680,2024,16060,
36199,A482680,2025,16126,
36200,A424140,2012,,
36201,A424140,2013,,
36202,A424140,2014,,
36203,A424140,2015,,
36204,A424140,2016,,
36205,A424140,2017,,
36206,A424140,2018,,
36207,A424140,2019,,
36208,A424140,2020,,
36209,A424140,2021,,
36210,A424140,2022,15266,
36211,A424140,2023,15420,
36212,A424140,2024,16037,
36213,A424140,2025,16114,
36214,A065420,2012,90976,6.37
36215,A065420,2013,28524,4.66
36216,A065420,2014,51643,8.69
36217,A065420,2015,53044,6
36218,A065420,2016,102335,4.97
36219,A065420,2017,45171,9.16
36220,A065420,2018,29427,6.73
36221,A065420,2019,41282,2.46
36222,A065420,2020,42391,1.65
36223,A065420,2021,43501,1.94
36224,A065420,2022,28184,6.7
36225,A065420,2023,19326,4.12
36226,A065420,2024,14745,
36227,A065420,2025,15532,
36228,A477380,2012,,
36229,A477380,2013,,
36230,A477380,2014,,
36231,A477380,2015,,
36232,A477380,2016,,
36233,A477380,2017,,
36234,A477380,2018,,
36235,A477380,2019,,
36236,A477380,2020,,
36237,A477380,2021,,
36238,A477380,2022,,
36239,A477380,2023,,
36240,A477380,2024,16014,
36241,A477380,2025,15933,
36242,A478780,2012,,
36243,A478780,2013,,
36244,A478780,2014,,
36245,A478780,2015,,
36246,A478780,2016,,
36247,A478780,2017,,
36248,A478780,2018,,
36249,A478780,2019,,
36250,A478780,2020,,
36251,A478780,2021,,
36252,A478780,2022,,
36253,A478780,2023,,
36254,A478780,2024,15804,
36255,A478780,2025,15939,
36256,A106520,2012,87796,6.71
36257,A106520,2013,77375,10.3
36258,A106520,2014,39277,7.57
36259,A106520,2015,176023,5.99
36260,A106520,2016,74739,11.38
36261,A106520,2017,50655,6.3
36262,A106520,2018,40498,9.22
36263,A106520,2019,57510,9
36264,A106520,2020,109472,7.84
36265,A106520,2021,69801,10.53
36266,A106520,2022,75279,10.22
36267,A106520,2023,15904,3.05
36268,A106520,2024,15904,
36269,A106520,2025,15904,
36270,A060260,2012,12765,8.14
36271,A060260,2013,12697,7.99
36272,A060260,2014,17402,5.7
36273,A060260,2015,38398,9.12
36274,A060260,2016,118762,6.99
36275,A060260,2017,46151,8.53
36276,A060260,2018,38550,5.16
36277,A060260,2019,35061,8.21
36278,A060260,2020,50652,6.91
36279,A060260,2021,40789,7.39
36280,A060260,2022,30741,9.25
36281,A060260,2023,34786,7.32
36282,A060260,2024,15606,
36283,A060260,2025,15106,
36284,A457630,2012,,
36285,A457630,2013,,
36286,A457630,2014,,
36287,A457630,2015,,
36288,A457630,2016,,
36289,A457630,2017,,
36290,A457630,2018,,
36291,A457630,2019,,
36292,A457630,2020,,
36293,A457630,2021,,
36294,A457630,2022,,
36295,A457630,2023,17032,
36296,A457630,2024,15314,
36297,A457630,2025,15314,
36298,A422040,2012,,
36299,A422040,2013,,
36300,A422040,2014,,
36301,A422040,2015,,
36302,A422040,2016,,
36303,A422040,2017,,
36304,A422040,2018,,
36305,A422040,2019,,
36306,A422040,2020,,
36307,A422040,2021,,
36308,A422040,2022,14427,
36309,A422040,2023,14929,
36310,A422040,2024,15143,
36311,A422040,2025,15179,
36312,A368030,2012,,
36313,A368030,2013,,
36314,A368030,2014,,
36315,A368030,2015,,
36316,A368030,2016,,
36317,A368030,2017,,
36318,A368030,2018,,
36319,A368030,2019,,0
36320,A368030,2020,,2.12
36321,A368030,2021,,2.9
36322,A368030,2022,,1.77
36323,A368030,2023,,2.54
36324,A368030,2024,15009,
36325,A368030,2025,15009,
36326,A086220,2012,11136,4.67
36327,A086220,2013,52115,4.94
36328,A086220,2014,,4.8
36329,A086220,2015,28725,2.62
36330,A086220,2016,24368,3.32
36331,A086220,2017,26097,3.46
36332,A086220,2018,36480,2.15
36333,A086220,2019,20037,1.86
36334,A086220,2020,27492,1.96
36335,A086220,2021,26382,3.16
36336,A086220,2022,23210,3.24
36337,A086220,2023,28549,3.5
36338,A086220,2024,17500,
36339,A086220,2025,16707,
36340,A227100,2012,,
36341,A227100,2013,,
36342,A227100,2014,,
36343,A227100,2015,,
36344,A227100,2016,,0
36345,A227100,2017,,1.07
36346,A227100,2018,26210,10.79
36347,A227100,2019,21819,8.16
36348,A227100,2020,21114,5.26
36349,A227100,2021,84353,7.28
36350,A227100,2022,41409,10.41
36351,A227100,2023,44340,13.74
36352,A227100,2024,14770,
36353,A227100,2025,14770,
36354,A351020,2012,,
36355,A351020,2013,,
36356,A351020,2014,,
36357,A351020,2015,,
36358,A351020,2016,,
36359,A351020,2017,,
36360,A351020,2018,,
36361,A351020,2019,,
36362,A351020,2020,,0
36363,A351020,2021,,2.72
36364,A351020,2022,,3.34
36365,A351020,2023,12658,4.09
36366,A351020,2024,14110,
36367,A351020,2025,14733,
36368,A477340,2012,,
36369,A477340,2013,,
36370,A477340,2014,,
36371,A477340,2015,,
36372,A477340,2016,,
36373,A477340,2017,,
36374,A477340,2018,,
36375,A477340,2019,,
36376,A477340,2020,,
36377,A477340,2021,,
36378,A477340,2022,,
36379,A477340,2023,,
36380,A477340,2024,14562,
36381,A477340,2025,14622,
36382,A238170,2012,,
36383,A238170,2013,,0
36384,A238170,2014,,3.26
36385,A238170,2015,,5.03
36386,A238170,2016,,4.28
36387,A238170,2017,,7.7
36388,A238170,2018,,4.76
36389,A238170,2019,21857,2.67
36390,A238170,2020,18219,1.88
36391,A238170,2021,20775,2.13
36392,A238170,2022,10782,3.55
36393,A238170,2023,9806,3.91
36394,A238170,2024,15498,
36395,A238170,2025,15103,
36396,A454750,2012,,
36397,A454750,2013,,
36398,A454750,2014,,
36399,A454750,2015,,
36400,A454750,2016,,
36401,A454750,2017,,
36402,A454750,2018,,
36403,A454750,2019,,
36404,A454750,2020,,
36405,A454750,2021,,
36406,A454750,2022,,
36407,A454750,2023,14440,
36408,A454750,2024,14382,
36409,A454750,2025,14440,
36410,A065690,2012,51012,5.6
36411,A065690,2013,44402,7.41
36412,A065690,2014,33462,6.52
36413,A065690,2015,63457,7.06
36414,A065690,2016,52954,7.88
36415,A065690,2017,45476,3.71
36416,A065690,2018,44613,5.6
36417,A065690,2019,39656,6.64
36418,A065690,2020,40285,7.03
36419,A065690,2021,43342,4.49
36420,A065690,2022,32103,3.41
36421,A065690,2023,21636,5.4
36422,A065690,2024,14007,
36423,A065690,2025,14077,
36424,A070590,2012,16859,7.3
36425,A070590,2013,24544,6.64
36426,A070590,2014,28680,7.73
36427,A070590,2015,31714,7.3
36428,A070590,2016,40667,7.84
36429,A070590,2017,29425,5.7
36430,A070590,2018,31923,4.46
36431,A070590,2019,41639,3.91
36432,A070590,2020,39695,5.15
36433,A070590,2021,46358,7.99
36434,A070590,2022,22901,9.65
36435,A070590,2023,23637,7.31
36436,A070590,2024,13560,
36437,A070590,2025,15698,
36438,A469880,2012,,
36439,A469880,2013,,
36440,A469880,2014,,
36441,A469880,2015,,
36442,A469880,2016,,
36443,A469880,2017,,
36444,A469880,2018,,
36445,A469880,2019,,
36446,A469880,2020,,
36447,A469880,2021,,
36448,A469880,2022,,
36449,A469880,2023,13901,
36450,A469880,2024,14237,
36451,A469880,2025,14296,
36452,A430220,2012,,
36453,A430220,2013,,
36454,A430220,2014,,
36455,A430220,2015,,
36456,A430220,2016,,
36457,A430220,2017,,
36458,A430220,2018,,
36459,A430220,2019,,
36460,A430220,2020,,
36461,A430220,2021,,
36462,A430220,2022,13689,
36463,A430220,2023,14297,
36464,A430220,2024,14196,
36465,A430220,2025,14264,
36466,A052960,2012,,3.01
36467,A052960,2013,,2.88
36468,A052960,2014,,1.66
36469,A052960,2015,,1.81
36470,A052960,2016,,1.77
36471,A052960,2017,,2.08
36472,A052960,2018,,1.99
36473,A052960,2019,,2.66
36474,A052960,2020,,1.85
36475,A052960,2021,,1.83
36476,A052960,2022,,2.03
36477,A052960,2023,20770,3.05
36478,A052960,2024,15614,
36479,A052960,2025,14173,
36480,A442310,2012,,
36481,A442310,2013,,
36482,A442310,2014,,
36483,A442310,2015,,
36484,A442310,2016,,
36485,A442310,2017,,
36486,A442310,2018,,
36487,A442310,2019,,
36488,A442310,2020,,
36489,A442310,2021,,
36490,A442310,2022,13588,
36491,A442310,2023,14292,
36492,A442310,2024,14057,
36493,A442310,2025,14125,
36494,A208850,2012,,
36495,A208850,2013,,0
36496,A208850,2014,,3.99
36497,A208850,2015,,2.36
36498,A208850,2016,22563,1.77
36499,A208850,2017,10638,2.25
36500,A208850,2018,9025,1.99
36501,A208850,2019,7897,1.66
36502,A208850,2020,8179,1.39
36503,A208850,2021,13876,1.97
36504,A208850,2022,14101,3.63
36505,A208850,2023,16922,3.18
36506,A208850,2024,14947,
36507,A208850,2025,14665,
36508,A140910,2012,15114,1.13
36509,A140910,2013,14878,0.91
36510,A140910,2014,20139,1.05
36511,A140910,2015,19595,4.14
36512,A140910,2016,21156,5.15
36513,A140910,2017,18067,1.31
36514,A140910,2018,18288,0.65
36515,A140910,2019,24881,1
36516,A140910,2020,28931,3.05
36517,A140910,2021,39453,3.48
36518,A140910,2022,18276,3.6
36519,A140910,2023,15509,2.55
36520,A140910,2024,13969,
36521,A140910,2025,13969,
36522,A479880,2012,,
36523,A479880,2013,,
36524,A479880,2014,,
36525,A479880,2015,,
36526,A479880,2016,,
36527,A479880,2017,,
36528,A479880,2018,,
36529,A479880,2019,,
36530,A479880,2020,,
36531,A479880,2021,,
36532,A479880,2022,,
36533,A479880,2023,,
36534,A479880,2024,13651,
36535,A479880,2025,13877,
36536,A478440,2012,,
36537,A478440,2013,,
36538,A478440,2014,,
36539,A478440,2015,,
36540,A478440,2016,,
36541,A478440,2017,,
36542,A478440,2018,,
36543,A478440,2019,,
36544,A478440,2020,,
36545,A478440,2021,,
36546,A478440,2022,,
36547,A478440,2023,,
36548,A478440,2024,13617,
36549,A478440,2025,13721,
36550,A473050,2012,,
36551,A473050,2013,,
36552,A473050,2014,,
36553,A473050,2015,,
36554,A473050,2016,,
36555,A473050,2017,,
36556,A473050,2018,,
36557,A473050,2019,,
36558,A473050,2020,,
36559,A473050,2021,,
36560,A473050,2022,,
36561,A473050,2023,,
36562,A473050,2024,13634,
36563,A473050,2025,13564,
36564,A149300,2012,,
36565,A149300,2013,,
36566,A149300,2014,,0
36567,A149300,2015,,2.5
36568,A149300,2016,,3.28
36569,A149300,2017,,4.43
36570,A149300,2018,,5.43
36571,A149300,2019,51289,2.43
36572,A149300,2020,78355,3.22
36573,A149300,2021,82496,2.47
36574,A149300,2022,39074,3.85
36575,A149300,2023,19525,3.72
36576,A149300,2024,13220,
36577,A149300,2025,13089,
36578,A222670,2012,,
36579,A222670,2013,,
36580,A222670,2014,,0
36581,A222670,2015,30197,1.95
36582,A222670,2016,23266,1.8
36583,A222670,2017,12644,2.34
36584,A222670,2018,20401,1.88
36585,A222670,2019,20596,2.82
36586,A222670,2020,23252,2.7
36587,A222670,2021,22345,2.81
36588,A222670,2022,12206,4.8
36589,A222670,2023,18361,3.47
36590,A222670,2024,13060,
36591,A222670,2025,12764,
36592,A044180,2012,11364,9.62
36593,A044180,2013,6403,15.32
36594,A044180,2014,17107,9.17
36595,A044180,2015,33394,8.06
36596,A044180,2016,46205,5.98
36597,A044180,2017,60468,7.43
36598,A044180,2018,38415,5.76
36599,A044180,2019,38785,3.65
36600,A044180,2020,20161,0.82
36601,A044180,2021,29334,6.85
36602,A044180,2022,18338,5.66
36603,A044180,2023,18916,3.23
36604,A044180,2024,16271,
36605,A044180,2025,12504,
36606,A008500,2012,17640,5.01
36607,A008500,2013,25200,4.6
36608,A008500,2014,26340,4.08
36609,A008500,2015,35700,5.24
36610,A008500,2016,34980,3.29
36611,A008500,2017,29880,2.94
36612,A008500,2018,23100,3.5
36613,A008500,2019,21840,2.36
36614,A008500,2020,22080,3.19
36615,A008500,2021,43680,4.18
36616,A008500,2022,19680,6.1
36617,A008500,2023,15480,4.17
36618,A008500,2024,13032,
36619,A008500,2025,13092,
36620,A026910,2012,14893,5.22
36621,A026910,2013,14284,5.94
36622,A026910,2014,15373,4.09
36623,A026910,2015,25590,4.45
36624,A026910,2016,28792,3.08
36625,A026910,2017,20914,6.13
36626,A026910,2018,22995,3.44
36627,A026910,2019,23956,5.52
36628,A026910,2020,23764,6.36
36629,A026910,2021,31066,4.67
36630,A026910,2022,30938,40.59
36631,A026910,2023,25077,3.79
36632,A026910,2024,12555,
36633,A026910,2025,12760,
36634,A489480,2012,,
36635,A489480,2013,,
36636,A489480,2014,,
36637,A489480,2015,,
36638,A489480,2016,,
36639,A489480,2017,,
36640,A489480,2018,,
36641,A489480,2019,,
36642,A489480,2020,,
36643,A489480,2021,,
36644,A489480,2022,,
36645,A489480,2023,,
36646,A489480,2024,12718,
36647,A489480,2025,12870,
36648,A199150,2012,,
36649,A199150,2013,,
36650,A199150,2014,20078,2.28
36651,A199150,2015,33169,1.81
36652,A199150,2016,22846,1.8
36653,A199150,2017,8180,2.34
36654,A199150,2018,18746,1.88
36655,A199150,2019,12190,1.87
36656,A199150,2020,26634,1.44
36657,A199150,2021,58657,2.08
36658,A199150,2022,36667,3.76
36659,A199150,2023,22624,3.54
36660,A199150,2024,13126,
36661,A199150,2025,12763,
36662,A458320,2012,,
36663,A458320,2013,,
36664,A458320,2014,,
36665,A458320,2015,,
36666,A458320,2016,,
36667,A458320,2017,,
36668,A458320,2018,,
36669,A458320,2019,,
36670,A458320,2020,,
36671,A458320,2021,,
36672,A458320,2022,,
36673,A458320,2023,11065,
36674,A458320,2024,11753,
36675,A458320,2025,12827,
36676,A244460,2012,,
36677,A244460,2013,,
36678,A244460,2014,,0
36679,A244460,2015,,1.32
36680,A244460,2016,,5.51
36681,A244460,2017,,4.51
36682,A244460,2018,,10.24
36683,A244460,2019,373324,13.71
36684,A244460,2020,448866,10.12
36685,A244460,2021,238402,9.16
36686,A244460,2022,175898,7.89
36687,A244460,2023,23759,9.53
36688,A244460,2024,20911,
36689,A244460,2025,12064,
36690,A341170,2012,,
36691,A341170,2013,,
36692,A341170,2014,,
36693,A341170,2015,,0
36694,A341170,2016,,7.11
36695,A341170,2017,,16.6
36696,A341170,2018,,19.37
36697,A341170,2019,,19.8
36698,A341170,2020,,15.14
36699,A341170,2021,,24.81
36700,A341170,2022,47212,3.67
36701,A341170,2023,72363,3.21
36702,A341170,2024,13356,
36703,A341170,2025,13419,
36704,A054630,2012,24725,6.12
36705,A054630,2013,14572,9.86
36706,A054630,2014,15549,3.84
36707,A054630,2015,25085,5.23
36708,A054630,2016,32290,9.76
36709,A054630,2017,54817,5.47
36710,A054630,2018,36297,9.07
36711,A054630,2019,49723,8.33
36712,A054630,2020,50773,8.15
36713,A054630,2021,66318,9.04
36714,A054630,2022,30050,7.97
36715,A054630,2023,23594,8.93
36716,A054630,2024,12594,
36717,A054630,2025,12594,
36718,A224810,2012,,23.27
36719,A224810,2013,,4.25
36720,A224810,2014,,
36721,A224810,2015,17760,1.81
36722,A224810,2016,24000,1.8
36723,A224810,2017,17010,2.32
36724,A224810,2018,14091,1.91
36725,A224810,2019,13650,2.23
36726,A224810,2020,17577,1.68
36727,A224810,2021,19509,2.8
36728,A224810,2022,17640,3.53
36729,A224810,2023,13230,10
36730,A224810,2024,14658,
36731,A224810,2025,12579,
36732,A446840,2012,,
36733,A446840,2013,,
36734,A446840,2014,,
36735,A446840,2015,,
36736,A446840,2016,,
36737,A446840,2017,,
36738,A446840,2018,,
36739,A446840,2019,,
36740,A446840,2020,,
36741,A446840,2021,,
36742,A446840,2022,,
36743,A446840,2023,12172,
36744,A446840,2024,12524,
36745,A446840,2025,12524,
36746,A279060,2012,,
36747,A279060,2013,,
36748,A279060,2014,,
36749,A279060,2015,,
36750,A279060,2016,,
36751,A279060,2017,,0
36752,A279060,2018,,0
36753,A279060,2019,7781,N/A(IFRS)
36754,A279060,2020,26163,3.38
36755,A279060,2021,23027,2.88
36756,A279060,2022,34564,4
36757,A279060,2023,26318,3.48
36758,A279060,2024,15419,
36759,A279060,2025,13513,
36760,A481890,2012,,
36761,A481890,2013,,
36762,A481890,2014,,
36763,A481890,2015,,
36764,A481890,2016,,
36765,A481890,2017,,
36766,A481890,2018,,
36767,A481890,2019,,
36768,A481890,2020,,
36769,A481890,2021,,
36770,A481890,2022,,
36771,A481890,2023,,
36772,A481890,2024,12525,
36773,A481890,2025,12550,
36774,A471050,2012,,
36775,A471050,2013,,
36776,A471050,2014,,
36777,A471050,2015,,
36778,A471050,2016,,
36779,A471050,2017,,
36780,A471050,2018,,
36781,A471050,2019,,
36782,A471050,2020,,
36783,A471050,2021,,
36784,A471050,2022,,
36785,A471050,2023,,
36786,A471050,2024,12332,
36787,A471050,2025,12575,
36788,A446750,2012,,
36789,A446750,2013,,
36790,A446750,2014,,
36791,A446750,2015,,
36792,A446750,2016,,
36793,A446750,2017,,
36794,A446750,2018,,
36795,A446750,2019,,
36796,A446750,2020,,
36797,A446750,2021,,
36798,A446750,2022,,
36799,A446750,2023,12512,
36800,A446750,2024,12362,
36801,A446750,2025,12362,
36802,A478390,2012,,
36803,A478390,2013,,
36804,A478390,2014,,
36805,A478390,2015,,
36806,A478390,2016,,
36807,A478390,2017,,
36808,A478390,2018,,
36809,A478390,2019,,
36810,A478390,2020,,
36811,A478390,2021,,
36812,A478390,2022,,
36813,A478390,2023,,
36814,A478390,2024,12384,
36815,A478390,2025,12428,
36816,A489730,2012,,
36817,A489730,2013,,
36818,A489730,2014,,
36819,A489730,2015,,
36820,A489730,2016,,
36821,A489730,2017,,
36822,A489730,2018,,
36823,A489730,2019,,
36824,A489730,2020,,
36825,A489730,2021,,
36826,A489730,2022,,
36827,A489730,2023,,
36828,A489730,2024,12240,
36829,A489730,2025,12335,
36830,A482520,2012,,
36831,A482520,2013,,
36832,A482520,2014,,
36833,A482520,2015,,
36834,A482520,2016,,
36835,A482520,2017,,
36836,A482520,2018,,
36837,A482520,2019,,
36838,A482520,2020,,
36839,A482520,2021,,
36840,A482520,2022,,
36841,A482520,2023,,
36842,A482520,2024,12035,
36843,A482520,2025,12078,
36844,A456440,2012,,
