Ticker,Name,거래소업종,회계년,자기자본비율,차입금의존도,매출액증가율,영업이익률,총자본회전율,부채상환능력,당좌비율,ROA당기순이익,ESG등급_A,ESG등급_A+,ESG등급_B,ESG등급_B+,ESG등급_C,환경_A,환경_A+,환경_B,환경_B+,환경_C,사회_A,사회_A+,사회_B,사회_B+,사회_C,지배구조_A,지배구조_A+,지배구조_B,지배구조_B+,지배구조_C,log_당좌비율
A007310,오뚜기,코스피 음식료·담배,2023,65.37,16.83,4.077824557672849,5.56,181.0,27.38393994331185,112.55214632481498,4.81,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4.732262170396837
A007340,DN오토모티브,코스피 전기·전자,2023,41.0,50.72,-12.287170280668857,8.32,101.0,3.0552903477800246,49.54086139231714,1.68,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.9227821455883927
A007570,일양약품,코스피 제약,2023,55.07,20.28,10.203926657781736,5.54,134.0,8.327222622951917,44.84028080924784,3.27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.825163198243913
A007590,동방아그로,코스피 화학,2023,71.18,0.63,11.91712670019498,8.27,106.0,-0.4272792738339592,122.0625647173082,5.51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.812692882288963
A007660,이수페타시스,코스피 전기·전자,2023,52.41,28.93,16.4583211479834,8.67,216.0,12.182114778986069,88.93617189906632,7.24,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.4991002176067
A007690,국도화학,코스피 화학,2023,61.35,29.24,-22.86137171588264,4.29,130.0,22.09257146346556,85.42471292842302,2.97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.459273664175594
A007810,코리아써키트,코스피 전기·전자,2023,48.99,31.42,-21.15222423650661,-6.61,148.0,7.451946133337016,167.35483912855247,-5.31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.126073889646316
A007980,TP,코스피 섬유·의류,2023,39.13,42.54,-17.990023838574153,4.0,259.0,8.2236046552284,27.116903146364145,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.3363709309475666
A008040,사조동아원,코스피 음식료·담배,2023,54.06,29.36,7.430824658558288,5.69,287.0,40.54933366515277,44.13486220405977,2.31,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3.809654945772372
A008250,이건산업,코스피 종이·목재,2023,39.51,40.76,11.164540872708706,3.01,176.0,1.826966870508954,38.50117869310846,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.676330511793722
A008260,NI스틸,코스피 금속,2023,52.28,33.29,7.743864782253085,18.45,181.0,49.509465592752754,58.830913345592485,11.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09152247296472
A008350,남선알미늄,코스피 금속,2023,63.21,8.89,21.411911810535923,2.11,146.0,2.3653763519546462,171.4583914365502,0.89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.150155998312353
A008420,문배철강,코스피 금속,2023,79.4,12.35,-14.865675408941335,-2.1,93.0,-3.077728524279441,97.5502849272082,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.59056692478895
A008490,서흥,코스피 화학,2023,57.25,37.18,-17.20181206218164,5.85,99.0,9.893337222230995,35.97268158059755,0.97,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3.610179304280686
A008700,아남전자,코스피 전기·전자,2023,73.15,10.98,-32.07592654623558,1.42,304.0,70.75071962892846,248.3021749078278,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.518665714550133
A008730,율촌화학,코스피 화학,2023,45.03,36.77,-8.640029154430929,-4.07,125.0,3.3462848878204623,68.13225391149254,-2.47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.236021393381883
A008870,금비,코스피 비금속,2023,50.27,34.96,12.383422920249457,-2.98,114.0,-0.9198001578227972,47.465916521376045,-2.03,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.88086079876083
A008970,동양철관,코스피 금속,2023,43.52,24.98,4.444079381120103,-0.36,267.0,-11.457332822217683,65.44212290671072,-2.45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.196331236472903
A009070,KCTC,코스피 운송·창고,2023,40.42,41.92,0.5875140990303951,3.87,301.0,12.616736581718168,72.03918595343781,3.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.290996091008802
A009150,삼성전기,코스피 전기·전자,2023,70.98,8.81,-5.963691852009112,1.83,117.0,50.3328699688715,156.1773348246867,2.71,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.05737468909556
A009160,SIMPAC,코스피 금속,2023,59.3,26.9,-19.752862217847778,-0.26,78.0,17.797674944515542,98.27577048878148,1.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.597901538143395
A009200,무림페이퍼,코스피 종이·목재,2023,32.52,55.53,-5.813099422806145,5.39,179.0,9.848942040029243,56.11742002734952,1.13,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4.0451091494228235
A009240,한샘,코스피 유통,2023,37.29,25.73,-3.383521051388572,-0.43,392.0,10.453697018471775,44.67032975172624,-5.88,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.8214488474845316
A009270,신원,코스피 섬유·의류,2023,38.78,40.11,-16.233707342549273,2.87,370.0,6.441708684043469,63.47754651595295,1.24,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4.166317047163538
A009290,광동제약,코스피 제약,2023,61.47,24.05,7.823932299594016,4.33,178.0,-2.159937008247618,82.77469762848419,3.94,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4.428131024288113
A009320,아진전자부품,코스피 운송장비·부품,2023,29.49,45.33,12.877583590945886,1.8,424.0,5.445171164914192,34.26582412410817,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5629143398499528
A009420,한올바이오파마,코스피 제약,2023,77.82,0.44,22.650414741363,1.86,76.0,55.59138440850989,216.5208410352552,1.7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.382294666789962
A009450,경동나비엔,코스피 전기·전자,2023,59.3,1.92,1.5820594852779868,5.66,234.0,35.66212094651374,79.63958556745978,6.34,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4.389989665017438
A009460,한창제지,코스피 종이·목재,2023,31.51,50.12,28.43340511167767,-4.16,274.0,-1.2653829033320416,49.55894788043296,-6.12,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3.923139940295205
A009470,삼화전기,코스피 전기·전자,2023,60.1,1.11,-13.84314277197991,4.59,257.0,5.842287858053007,83.99384622533653,5.44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.4425788565205195
A009580,무림P&P,코스피 종이·목재,2023,44.35,41.05,-1.584457913345172,0.65,121.0,10.221812828314066,58.41962673535104,-1.3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4.084624588213167
A009830,한화솔루션,코스피 화학,2023,47.2,38.46,-21.13940018021977,0.3,88.0,7.441172469144333,47.55921924291437,-1.85,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.8827840684282964
A010040,한국내화,코스피 비금속,2023,73.98,13.71,7.020866751352717,3.16,129.0,19.85426484470383,108.640153540049,-5.15,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.697203671835365
A010100,한국무브넥스,코스피 운송장비·부품,2023,51.77,3.06,13.834493828894834,3.54,361.0,13.92817964355079,90.6116849270784,7.12,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.517558828250495
A010120,LS ELECTRIC,코스피 전기·전자,2023,52.77,24.18,31.56739068492152,9.27,194.0,17.09945003669498,160.13992706238557,6.93,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.082273099713882
A010130,고려아연,코스피 금속,2023,86.37,4.04,-9.77937434302314,9.7,85.0,43.56484040754092,155.18294089637405,5.78,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.051028018229955
A010140,삼성중공업,코스피 운송장비·부품,2023,21.67,28.75,35.02334551424,3.25,226.0,-5.505746734185191,63.28577855675344,-0.58,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.1633384334802725
A010620,HD현대미포,코스피 운송장비·부품,2023,39.62,8.68,8.265977169506833,-4.15,196.0,-16.56880151900858,101.28045276641753,-2.99,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.627718577147814
A010640,진양폴리,코스피 화학,2023,62.9,20.72,2.336306946787836,7.43,164.0,26.87638317791464,96.32571500643192,7.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.578063240055014
A010660,화천기계,코스피 기계·장비,2023,82.12,0.18,-14.684534345750356,-1.88,122.0,-3.303151204265559,204.17035956920384,0.47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.3238406563193665
A010690,화신,코스피 운송장비·부품,2023,48.64,37.47,1.081179299006796,4.06,236.0,29.729504704806537,116.99105031005875,7.15,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4.77060877675929
A010820,퍼스텍,코스피 금속,2023,23.52,2.5,8.085231266385362,1.45,291.0,18.67710776771634,47.69455976217506,1.94,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3.885567314653023
A010950,S-Oil,코스피 화학,2023,41.98,27.14,-16.103089888756905,3.83,403.0,20.12825188402574,53.68734763234247,4.6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.0016323779625
A010960,삼호개발,코스피 건설,2023,69.25,1.96,17.523551819512416,1.48,162.0,7.803882076146282,197.2115399830961,3.19,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5.289334844131798
A011150,CJ씨푸드,코스피 음식료·담배,2023,56.33,19.65,-2.8504405005672973,2.79,190.0,8.827033691485854,76.61291656436907,3.1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4.35173386390958
A011170,롯데케미칼,코스피 화학,2023,61.2,31.87,-17.325854994791946,-1.57,109.0,6.021235292900816,93.14110067550284,1.03,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.544794727805038
A011210,현대위아,코스피 운송장비·부품,2023,60.52,14.68,8.294573515780247,2.26,229.0,13.98043609307866,151.88606678687086,2.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,5.0296929824706025
A011280,태림포장,코스피 종이·목재,2023,47.93,30.99,-7.904858663159253,0.91,220.00000000000003,17.5371245607362,47.60403228675185,0.51,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.883706496327929
A011330,유니켐,코스피 섬유·의류,2023,66.31,28.84,8.510993553443447,4.38,76.0,-22.79035601830627,82.40743986778392,-1.91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.423737512433758
A011390,부산산업,코스피 비금속,2023,81.1,0.38,11.23245551481904,2.37,49.0,1.9028153722923324,139.41490885124935,0.94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.944601674353334
A011420,갤럭시아에스엠,코스피 오락·문화,2023,83.01,1.9,9.4914239489724,13.91,61.0,45.28496385484814,228.7736047830209,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4370944971248605
A011500,한농화성,코스피 화학,2023,68.49,18.11,-11.292065634899418,-1.14,135.0,37.86299750159716,193.79117949232776,5.36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.27192811036976
A011780,금호석유,코스피 화학,2023,72.53,14.13,-17.509981007744692,5.54,131.0,35.80079005314792,95.84509203105948,6.98,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.573112712586068
A011930,신성이엔지,코스피 전기·전자,2023,43.17,37.87,-19.3554432819016,0.71,216.0,16.320267285835698,74.26445235468726,7.93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.321007943057832
A012030,DB,코스피 IT 서비스,2023,46.95,21.49,13.939873508828438,6.08,109.0,10.444923625718976,66.53774655789432,3.08,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.21268664984491
A012160,영흥,코스피 금속,2023,56.04,28.5,-10.388732655873268,0.16,103.0,12.534371287400036,46.70529852083668,-1.75,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3.8650424718267558
A012200,계양전기,코스피 기계·장비,2023,53.36,9.54,3.853694254873119,-0.98,311.0,9.975965336171548,108.57478727480807,0.01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.696607304936874
A012280,영화금속,코스피 운송장비·부품,2023,32.16,41.97,2.619215422324328,3.21,449.0,7.820009923137078,67.17241547021733,3.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.222040017785206
A012330,현대모비스,코스피 운송장비·부품,2023,76.49,1.33,14.443130151717742,2.98,146.0,45.62506896171246,193.4789169354344,5.16,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5.27032376096436
A012600,청호ICT,코스피 기계·장비,2023,78.36,7.23,-0.46764325434413,2.2,70.0,-25.92774825620304,69.4993248637387,-5.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.255603133371499
A012610,경인양행,코스피 화학,2023,50.99,42.14,-12.112176936217525,-1.86,106.0,13.77556547471253,48.02071243657719,-4.67,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.892242911584261
A012690,모나리자,코스피 종이·목재,2023,83.76,1.03,7.35496589639868,5.0,163.0,44.98884872270714,249.12879931507183,9.39,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,5.5219759824539905
A012750,에스원,코스피 일반서비스,2023,74.46,1.84,6.199239168198245,7.9,170.0,68.91694149884574,232.1585250800279,9.6,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5.451718587372592
A012800,대창,코스피 금속,2023,41.01,50.45,-20.39805372034449,-1.67,239.0,11.056073860337868,47.50259675740342,-3.13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.8816173378999097
A013580,계룡건설,코스피 건설,2023,38.71,21.61,-4.789587387093485,3.14,269.0,2.248168854053181,96.11343697599597,2.28,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4.575879748586241
A013870,지엠비코리아,코스피 운송장비·부품,2023,49.37,27.86,14.84906961022896,2.95,264.0,7.603255427002958,67.88433804618504,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.232428837900924
A014160,대영포장,코스피 종이·목재,2023,78.93,1.75,-6.31013563598467,3.91,166.0,31.16823089662473,191.1986945511481,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.258529704375499
A014280,금강공업,코스피 금속,2023,48.54,40.23,1.2570812460817482,9.65,115.0,12.053460845404356,52.31624413606089,3.29,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.9762410527706176
A014580,태경비케이,코스피 비금속,2023,72.69,6.57,-21.729186837679947,9.92,138.0,55.67605537641765,105.13280152395156,7.8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.664691154522776
A014680,한솔케미칼,코스피 화학,2023,69.42,22.53,-11.25225679844536,19.57,81.0,44.817803726835926,95.92016728354514,11.75,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4.573887621942967
A014790,HL D&I,코스피 건설,2023,29.54,37.33,7.95898501539356,3.08,359.0,2.8070802460316613,77.6636666640681,2.38,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.365181380004066
A014820,동원시스템즈,코스피 화학,2023,50.29,34.53,-10.867000223597111,6.03,161.0,25.282136050527946,56.775823612877694,3.64,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.056570411582465
A014910,성문전자,코스피 전기·전자,2023,62.96,31.83,-19.46364991181629,-3.9,72.0,10.019723912951203,62.52402540982096,-5.24,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.151418187251799
A014990,인디에프,코스피 섬유·의류,2023,34.17,37.68,-6.543897323840985,-2.12,327.0,11.254716806798143,33.23106487774616,-1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5331335615453834
A015260,에이엔피,코스피 전기·전자,2023,43.75,35.21,29.479584331451967,3.52,349.0,10.635475094980514,59.81275141086855,-6.18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.1077994941349
A015590,KIB플러그에너지,코스피 기계·장비,2023,57.7,19.48,29.88142409682621,9.4,115.0,6.975317324834752,163.89047371214508,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.105281457806713
A015760,한국전력,코스피 전기·가스,2023,13.44,65.05,24.47232582718304,-7.58,422.0,-5.925563108977292,31.41859816206954,-2.41,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3.4787322754611694
A015890,태경산업,코스피 화학,2023,79.53,11.98,-9.718424601801068,-2.96,83.0,-9.23877133998006,52.4649117949576,0.69,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3.979025584435588
A016380,KG스틸,코스피 금속,2023,59.58,29.35,-10.5705091339096,8.76,190.0,32.54237854647501,112.47595512925356,6.28,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4.731590965396805
A016880,웅진,코스피 일반서비스,2023,68.35,22.56,0.6345066398586452,11.91,60.0,17.82396576431291,29.93962719736949,3.38,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3.432037795859965
A017180,명문제약,코스피 제약,2023,44.41,31.28,4.822008122332622,1.26,166.0,-4.343584379626058,70.15119613987117,-2.45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.264807135917686
A017370,우신시스템,코스피 기계·장비,2023,41.75,10.46,-14.9044775197112,17.2,94.0,29.84378256864286,107.97745289373954,6.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.69114100664599
A017390,서울가스,코스피 전기·가스,2023,59.87,3.22,0.2415935633586885,-0.29,165.0,0.9523862225805616,219.3596162490173,1.01,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,5.395260831130034
A017550,수산중공업,코스피 기계·장비,2023,76.91,16.83,-18.829851751574232,5.13,77.0,23.39677975149541,103.61238916474392,6.21,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.650261987874564
A017670,SK텔레콤,코스피 통신,2023,41.75,35.61,1.406667704155784,11.56,121.0,27.530112111816624,84.92913411570674,4.12,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.453522934650445
A017800,현대엘리베이,코스피 기계·장비,2023,49.74,28.19,13.59726148731728,5.37,151.0,16.916416652575833,99.83251844731215,9.99,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4.613460907255871
A017810,풀무원,코스피 음식료·담배,2023,66.49,27.4,2.153624247161412,19.55,28.000000000000004,14.318993907863096,19.224309201659484,0.27,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3.0068853066954517
A017940,E1,코스피 유통,2023,45.45,37.73,-2.3795101103417204,1.05,439.0,18.33857161075189,73.9900146152738,5.25,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.3173549662095825
A018250,애경산업,코스피 화학,2023,81.14,0.24,9.55583378495042,9.67,173.0,51.05277663297541,218.4308435479875,9.77,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.391037119309575
A018470,조일알미늄,코스피 금속,2023,48.96,43.19,-17.177090265358164,1.82,246.0,-1.879243728915432,85.9912589719334,-0.04,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.465807642020003
A018500,동원금속,코스피 운송장비·부품,2023,27.51,31.2,3.807674808113859,7.58,371.0,2.2835738277732407,46.38593010889424,5.33,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3.858325351491662
A018670,SK가스,코스피 유통,2023,46.94,43.79,-24.19986135915288,6.02,239.0,20.40274072391289,129.52794798917964,7.38,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4.871587364670216
A018880,한온시스템,코스피 기계·장비,2023,36.54,47.64,10.262396468823432,2.02,144.0,-7.645792878801607,83.04467521629451,0.63,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4.431348505275422
A019180,티에이치엔,코스피 전기·전자,2023,41.96,26.03,23.585019939647456,7.59,384.0,11.510466855383482,58.39587874422914,10.17,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4.084224842551314
A019440,세아특수강,코스피 금속,2023,62.02,19.9,-2.34892809936903,2.74,225.0,21.803076628951608,115.39550389364506,2.61,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.756993908208066
A020000,한섬,코스피 섬유·의류,2023,81.23,2.75,-1.0130659601926495,7.06,111.0,18.53312244386612,90.17044106229363,4.86,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.512730733385851
A020150,롯데에너지머티리얼즈,코스피 전기·전자,2023,79.12,14.22,5.008058224233158,-4.67,54.0,-26.198062624898284,135.02803351733306,1.44,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.912860993298349
A021050,서원,코스피 금속,2023,50.2,46.02,-15.416448311277742,0.19,179.0,-0.9157317438703328,40.36521147130848,-3.96,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.7224402249537123
A021240,코웨이,코스피 일반서비스,2023,59.98,23.13,-1.9360246439185549,17.96,133.0,36.52339796797733,110.76453208207764,9.52,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.716394266042012
A022100,포스코DX,코스피 일반서비스,2023,51.98,0.22,30.361955335839184,7.52,336.0,5.032384285470981,151.14528638975065,10.4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.024835895841733
A023000,삼원강재,코스피 운송장비·부품,2023,79.84,0.0,-1.387740170087337,4.6,152.0,29.13459939127981,246.46421174562727,5.56,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5.511265972545734
A023150,MH에탄올,코스피 음식료·담배,2023,57.15,38.17,7.237633106213548,10.26,85.0,6.263285348141593,31.246228857025702,5.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4734011017385207
A023350,한국종합기술,코스피 일반서비스,2023,41.1,6.79,32.85727685766644,1.06,247.00000000000003,8.88241074950331,86.3411606982502,3.74,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.469821837392631
A023450,동남합성,코스피 화학,2023,53.11,26.96,-13.794643113942229,4.84,327.0,40.2436542848564,69.98494556981603,6.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.262467820330937
A023530,롯데쇼핑,코스피 유통,2023,40.23,41.5,-1.881253186884757,5.58,93.0,8.630986465919161,30.05835445203977,1.35,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3.4358678366660644
A023590,다우기술,코스피 IT 서비스,2023,61.18,29.64,-2.258131985695633,19.19,44.0,14.696664559751712,64.11576236389391,8.18,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.1761666453123345
A023800,인지컨트롤스,코스피 운송장비·부품,2023,46.74,29.8,6.614867745951014,3.77,204.0,12.43298184232778,58.99975359528178,2.71,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.094340455468364
A023810,인팩,코스피 운송장비·부품,2023,44.4,33.01,-1.0788335993654474,2.58,221.0,9.262063513149736,62.43875504535896,5.43,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.150074953006656
A023960,에쓰씨엔지니어링,코스피 건설,2023,40.93,11.34,-2.799498242743592,-1.0,358.0,-5.887898539487844,82.61618649686241,-6.12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.426237119732558
A024720,콜마홀딩스,코스피 금융,2023,71.02,24.7,2.171614505374797,4.16,10.0,-3.4822829872524523,57.68075360697947,3.88,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.072111795847043
A024890,대원화성,코스피 화학,2023,43.59,37.56,-12.467804403323878,-3.84,206.0,1.2792412121191628,55.12745803079492,-7.51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.027625140752324
A025000,KPX케미칼,코스피 화학,2023,80.8,7.72,-8.925006311064942,6.93,127.0,66.22180085363136,207.49631654752568,9.49,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5.339921374644077
A025540,한국단자,코스피 전기·전자,2023,69.9,7.02,5.719594299287412,5.6,148.0,8.812024226915199,135.3575014678612,4.39,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4.9152801240442
A025750,한솔홈데코,코스피 종이·목재,2023,53.09,34.26,4.823793697706158,0.66,177.0,3.2436965750118043,64.27084237412079,-2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4.178545418556196
A025820,이구산업,코스피 금속,2023,40.12,39.17,0.8738970263225898,2.36,342.0,14.091722908656104,32.2643887056847,0.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.5044874165237143
A025860,남해화학,코스피 화학,2023,65.24,18.12,-26.69291841934584,1.06,311.0,38.6778757356393,98.39073967371348,1.43,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.599058947086375
A025890,한국주강,코스피 기계·장비,2023,74.64,15.55,-1.0297186100405975,4.5,172.0,32.38569404526798,147.2908849637452,5.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.999175783760291
A026940,부국철강,코스피 금속,2023,84.86,0.0,-8.72218035932244,1.26,148.0,-4.433853634512932,294.07316652667714,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.687223347711747
A028050,삼성E&A,코스피 일반서비스,2023,45.13,0.07,-6.599638655779794,7.03,311.0,20.26446142679504,129.3773915742993,12.33,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4.870433256963232
