조사년도,학교명,시도명,지역명,학제유형명,고등교육학교_입학생수,6학년재적학생수,5학년재적학생수,4학년재적학생수,3학년재적학생수,2학년재적학생수,1학년재적학생수
2021,가톨릭대학교,서울,서울 서초구,대학,179,0,0,193,197,300,274
2021,가톨릭대학교,서울,서울 종로구,대학,52,0,0,84,103,64,55
2021,강원대학교,강원,강원 삼척시,대학,1581,0,7,1755,2124,3061,2665
2021,강원대학교,강원,강원 춘천시,대학,3192,50,106,5608,5270,5524,3825
2021,한림대학교,강원,강원 춘천시,대학,1874,0,0,2894,2572,2939,2230
2021,서울시립대학교,서울,서울 동대문구,대학,1867,0,73,4075,2869,2797,2554
2021,감리교신학대학교,서울,서울 서대문구,대학,150,0,0,252,327,283,186
2021,대구한의대학교,경북,경북 경산시,대학,1644,0,0,1987,1860,2321,2346
2021,영산대학교,경남,경남 양산시,대학,479,0,0,906,806,967,617
2021,영산대학교,부산,부산 해운대구,대학,734,0,0,1198,1042,1456,923
2021,건양대학교,대전,대전 서구,대학,842,0,0,971,1025,1207,951
2021,건양대학교,충남,충남 논산시,대학,745,0,0,1114,1058,1342,819
2021,덕성여자대학교,서울,서울 도봉구,대학,1118,89,89,2277,1864,1336,1160
2021,김천대학교,경북,경북 김천시,대학,705,0,0,824,771,1076,914
2021,호남대학교,광주,광주 광산구,대학,1520,0,0,2308,2188,2766,1826
2021,세명대학교,충북,충북 제천시,대학,1533,0,0,2248,2541,3419,1869
2021,경일대학교,경북,경북 경산시,대학,1740,0,29,1890,2032,3061,2458
2021,영동대학교,충북,충북 영동군,대학,732,0,0,1001,1120,1371,1391
2021,부산외국어대학교,부산,부산 금정구,대학,1586,0,0,3246,2577,3027,2084
2021,경희대학교,서울,서울 동대문구,대학,5838,42,105,8836,8552,8618,8389
2021,동덕여자대학교,서울,서울 성북구,대학,1693,47,45,2701,1959,1649,1697
2021,한남대학교,대전,대전 대덕구,대학,2861,0,44,3687,3676,4454,3292
2021,진주교육대학교,경남,경남 진주시,교육대학,338,0,0,353,332,322,349
2021,청주대학교,충북,충북 청주시,대학,2760,0,63,3549,3993,4869,3456
2021,평택대학교,경기,경기 평택시,대학,855,0,0,1140,1141,1320,1014
2021,대불대학교,전남,전남 영암군,대학,858,0,0,1076,1227,1369,1001
2021,한국기술교육대학교,충남,충남 천안시,대학,986,0,6,1851,1094,1862,1199
2021,세종대학교,서울,서울 광진구,대학,2816,0,68,4122,3772,3976,4017
2021,광주교육대학교,광주,광주 북구,교육대학,337,0,0,349,325,333,352
2021,청주교육대학교,충북,충북 청주시,교육대학,312,0,0,300,294,305,317
2021,대전대학교,대전,대전 동구,대학,1966,0,43,3101,2931,3663,2539
2021,충주대학교,충북,충북 충주시,대학,2116,0,43,2680,2903,3701,2466
2021,한동대학교,경북,경북 포항시,대학,812,0,0,1603,1183,1321,1282
2021,우송대학교,대전,대전 동구,대학,2174,0,0,2796,2824,3301,3569
2021,배재대학교,대전,대전 서구,대학,1912,0,24,2173,2343,3193,2733
2021,목원대학교,대전,대전 서구,대학,1704,0,39,2408,2435,2965,2107
2021,서울교육대학교,서울,서울 서초구,교육대학,395,0,0,413,375,397,408
2021,호서대학교,충남,충남 아산시,대학,3041,0,44,3841,4021,5288,3275
2021,광주과학기술원,광주,광주 북구,대학,211,0,0,205,214,282,295
2021,군산대학교,전북,전북 군산시,대학,1611,0,0,2134,2185,3325,1988
2021,숙명여자대학교,서울,서울 용산구,대학,2408,80,79,3832,2991,2645,2438
2021,명지대학교,경기,경기 용인시,대학,1473,0,155,2241,2213,2502,1791
2021,명지대학교,서울,서울 서대문구,대학,1759,0,0,3237,2831,2505,2129
2021,춘천교육대학교,강원,강원 춘천시,교육대학,341,0,0,341,323,333,347
2021,목포해양대학교,전남,전남 목포시,대학,696,0,0,683,660,871,880
2021,남서울대학교,충남,충남 천안시,대학,2367,0,58,2953,3246,3574,2725
2021,서울한영대학교,서울,서울 구로구,대학,176,0,0,200,219,248,226
2021,중원대학교,충북,충북 괴산군,대학,899,0,0,1186,1246,1654,1130
2021,한국공학대학교,경기,경기 시흥시,대학,1671,0,0,2365,2487,3029,1934
2021,한국항공대학교,경기,경기 고양시,대학,996,0,0,1275,1275,1561,1618
2021,원광대학교,전북,전북 익산시,대학,2962,50,107,5076,4922,6513,3954
2021,경상국립대학교,경남,경남 진주시,대학,3266,35,71,4744,4206,5594,3961
2021,영남신학대학교,경북,경북 경산시,대학,115,0,0,135,132,151,139
2021,이화여자대학교,서울,서울 서대문구,대학,3372,129,176,7930,4100,3480,3544
2021,한려대학교,전남,전남 광양시,대학,60,0,0,112,162,81,69
2021,대구경북과학기술원,대구,대구 달성군,대학,199,0,0,237,204,281,272
2021,고신대학교,부산,부산 영도구,대학,886,0,0,1130,1018,1329,1077
2021,창신대학교,경남,경남 창원시,대학,487,0,0,539,558,722,551
2021,순천향대학교,충남,충남 아산시,대학,2636,0,52,3464,3632,4103,2824
2021,한국체육대학교,서울,서울 송파구,대학,565,0,0,904,784,829,578
2021,남부대학교,광주,광주 광산구,대학,707,0,0,858,945,1018,929
2021,한양대학교,경기,경기 안산시,대학,2301,30,82,3951,3244,3591,2759
2021,한양대학교,서울,서울 성동구,대학,3603,0,108,7314,5262,5421,4451
2021,부경대학교,부산,부산 남구,대학,3699,0,78,6043,4886,6079,4436
2021,수원대학교,경기,경기 화성시,대학,2248,0,0,3092,3055,3417,2604
2021,충남대학교,대전,대전 유성구,대학,3839,52,104,7143,5026,5966,4579
2021,한국외국어대학교,서울,서울 동대문구,대학,3820,0,0,7183,6406,5081,4475
2021,대구가톨릭대학교,경북,경북 경산시,대학,2537,57,104,4339,3485,4932,3178
2021,부산가톨릭대학교,부산,부산 금정구,대학,818,0,0,1109,1136,1347,991
2021,인제대학교,경남,경남 김해시,대학,1720,34,78,2626,2735,3882,2255
2021,인제대학교,부산,부산 부산진구,대학,0,0,0,0,0,0,0
2021,한국국제대학교,경남,경남 진주시,대학,147,0,0,561,459,451,265
2021,한성대학교,서울,서울 성북구,대학,1646,0,0,2355,2307,2390,2417
2021,동국대학교,경북,경북 경주시,대학,1726,0,0,2452,2275,2796,2878
2021,동국대학교,서울,서울 중구,대학,3126,36,37,5769,4532,4437,4011
2021,한밭대학교,대전,대전 유성구,대학,2104,0,51,2533,2719,3238,3106
2021,경남과학기술대학교,경남,경남 진주시,대학,1187,0,33,1679,1386,1768,1990
2021,상지대학교,강원,강원 원주시,대학,1653,0,0,1924,2215,3387,2160
2021,차의과학대학교,경기,경기 포천시,대학,498,41,41,723,727,664,507
2021,중부대학교,충남,충남 금산군,대학,1873,0,0,2602,2680,3712,2863
2021,금강대학교,충남,충남 논산시,대학,29,0,0,142,123,127,51
2021,한국과학기술원,대전,대전 유성구,대학,718,0,0,1382,1147,923,1164
2021,성신여자대학교,서울,서울 성북구,대학,2434,0,0,3657,2558,2260,2443
2021,침례신학대학교,대전,대전 유성구,대학,193,0,0,381,380,379,227
2021,순천대학교,전남,전남 순천시,대학,1582,32,72,2171,2188,2821,1902
2021,가톨릭꽃동네대학교,충북,충북 청주시,대학,108,0,0,143,130,156,138
2022,광주여자대학교,광주,광주 광산구,대학,908,0,0,1079,993,904,1006
2022,호원대학교,전북,전북 군산시,산업대학,1376,0,0,1737,1765,1575,1567
2022,우송대학교,대전,대전 동구,산업대학,0,0,0,0,0,0,0
2022,한경국립대학교,경기,경기 안성시,대학,1207,0,32,1863,1658,1978,1440
2022,삼육대학교,서울,서울 노원구,대학,1261,74,105,1804,1732,1709,1819
2022,연세대학교,강원,강원 원주시,대학,1462,0,0,2733,2525,2290,1942
2022,연세대학교,서울,서울 서대문구,대학,4094,52,93,7889,6948,6910,5378
2022,전남대학교,광주,광주 북구,대학,3742,132,180,5873,5113,5827,4681
2022,전남대학교,전남,전남 여수시,대학,907,0,37,783,842,1332,1171
2022,신한대학교,경기,경기 동두천시,대학,331,0,0,433,439,565,382
2022,신한대학교,경기,경기 의정부시,대학,1165,0,0,1655,1671,1785,1365
2022,대구대학교,경북,경북 경산시,대학,3819,0,0,5129,5439,6828,4811
2022,경운대학교,경북,경북 구미시,대학,1131,0,0,1168,1346,1855,1403
2022,아세아연합신학대학교,경기,경기 양평군,대학,50,0,0,175,183,133,82
2022,전북대학교,전북,전북 전주시,대학,4225,0,32,6218,5608,6815,5342
2022,중앙대학교,경기,경기 안성시,대학,1299,0,0,1677,1603,1753,1965
2022,중앙대학교,서울,서울 동작구,대학,4197,234,312,6874,6331,5960,6148
2022,홍익대학교,서울,서울 마포구,대학,2876,0,141,5455,3874,4113,3652
2022,홍익대학교,세종,세종 ,대학,0,0,0,0,0,0,0
2022,홍익대학교,세종,세종 ,대학,1383,0,65,2315,1955,1958,1668
2022,신경대학교,경기,경기 화성시,대학,71,0,0,149,136,169,132
2022,경운대학교,경북,경북 구미시,산업대학,0,0,0,0,0,0,0
2022,전주교육대학교,전북,전북 전주시,교육대학,303,0,0,281,281,298,309
2022,제주국제대학교,제주,제주 제주시,대학,61,0,0,245,247,202,102
2022,광운대학교,서울,서울 노원구,대학,1957,0,56,3397,2651,2983,2546
2022,추계예술대학교,서울,서울 서대문구,대학,272,0,0,390,358,318,335
2022,광신대학교,광주,광주 북구,대학,122,0,0,145,127,125,137
2022,송원대학교,광주,광주 남구,대학,733,0,0,817,948,994,954
2022,을지대학교,경기,경기 성남시,대학,873,0,0,1213,1038,1240,988
2022,을지대학교,경기,경기 의정부시,대학,201,0,0,128,127,202,223
2022,을지대학교,대전,대전 중구,대학,49,0,0,52,43,98,109
2022,동의대학교,부산,부산 부산진구,대학,3826,0,64,5028,4325,6218,4687
2022,경인교육대학교,경기,경기 안양시,교육대학,0,0,0,657,634,15,0
2022,경인교육대학교,인천,인천 계양구,교육대학,652,0,0,0,1,630,682
2022,안양대학교,경기,경기 안양시,대학,1083,0,0,1615,1282,1509,1667
2022,안양대학교,인천,인천 강화군,대학,137,0,0,89,69,105,184
2022,대구교육대학교,대구,대구 남구,교육대학,420,0,0,393,393,396,424
2022,정석대학,서울,서울 강서구,기술대학(대학과정),17,0,0,28,18,0,0
2022,정석대학,서울,서울 강서구,기술대학(전문대학과정),0,0,0,0,0,0,0
2022,공주대학교,충남,충남 공주시,대학,3238,0,51,3975,3756,4682,3698
2022,동명대학교,부산,부산 남구,대학,1518,0,0,2448,2686,3253,2232
2022,한일장신대학교,전북,전북 완주군,대학,222,0,0,295,247,234,259
2022,서강대학교,서울,서울 마포구,대학,1826,0,0,3743,3109,2592,2235
2022,부산대학교,부산,부산 금정구,대학,4613,142,218,7238,6239,7246,5813
2022,울산대학교,울산,울산 남구,대학,2896,0,82,4610,3725,4783,3738
2022,한서대학교,충남,충남 서산시,대학,1589,0,0,2168,2068,2574,2047
2022,광주가톨릭대학교,전남,전남 나주시,대학,12,0,0,17,58,27,12
2022,동양대학교,경북,경북 영주시,대학,994,0,0,1105,1191,1542,1321
2022,가톨릭관동대학교,강원,강원 강릉시,대학,1563,0,69,2584,2795,3362,2149
2022,한북대학교,경기,경기 동두천시,대학,0,0,0,0,0,0,0
2022,제주대학교,제주,제주 제주시,대학,2378,0,100,3718,3106,3655,3042
2022,서울여자대학교,서울,서울 노원구,대학,1759,0,0,2999,1964,1658,2018
2022,목포가톨릭대학교,전남,전남 목포시,대학,126,0,0,131,142,159,134
2022,강서대학교,서울,서울 강서구,대학,338,0,0,434,352,657,470
2022,대진대학교,경기,경기 포천시,대학,1900,0,0,2517,2424,3200,2068
2022,장로회신학대학교,서울,서울 광진구,대학,155,0,0,202,181,232,201
2022,백석대학교,충남,충남 천안시,대학,3160,0,0,3651,3748,4520,3693
2022,수원가톨릭대학교,경기,경기 화성시,대학,24,0,0,28,38,81,24
2022,한국해양대학교,부산,부산 영도구,대학,1494,0,0,2147,1734,1958,2239
2022,대전가톨릭대학교,세종,세종 ,대학,12,0,0,5,8,24,13
2022,국민대학교,서울,서울 성북구,대학,3463,0,74,5435,4702,5084,5622
2022,대전신학대학교,대전,대전 대덕구,대학,8,0,0,25,20,17,9
2022,나사렛대학교,충남,충남 천안시,대학,1306,0,0,1539,1403,1683,1866
2022,경동대학교,강원,강원 고성군,대학,52,0,0,279,206,229,96
2022,경동대학교,강원,강원 원주시,대학,1041,0,0,1063,1084,1231,1192
2022,경동대학교,경기,경기 양주시,대학,662,0,0,893,925,1079,846
2022,고려대학교,서울,서울 성북구,대학,4547,0,71,5762,6751,7275,6908
2022,고려대학교,세종,세종 ,대학,1643,80,76,1959,2210,2084,2875
2022,목포대학교,전남,전남 무안군,대학,1591,62,123,2002,2157,2696,1933
2022,성공회대학교,서울,서울 구로구,대학,529,0,0,679,713,777,644
2022,대구예술대학교,경북,경북 칠곡군,대학,77,0,0,331,294,263,116
2022,위덕대학교,경북,경북 경주시,대학,693,0,0,787,731,963,836
2022,한국전통문화대학교,충남,충남 부여군,대학,145,0,0,194,204,196,150
2022,인천대학교,인천,인천 연수구,대학,2696,0,0,4296,3818,4382,3343
2022,동아대학교,부산,부산 사하구,대학,4388,0,71,6419,5469,5732,7026
2022,예원예술대학교,경기,경기 양주시,대학,91,0,0,126,130,135,97
2022,예원예술대학교,전북,전북 임실군,대학,202,0,0,389,377,339,225
2022,영산선학대학교,전남,전남 영광군,대학,8,0,0,17,15,9,12
2022,서울대학교,서울,서울 관악구,대학,3484,69,107,6547,4861,5237,4465
2022,초당대학교,전남,전남 무안군,대학,824,0,0,912,975,1064,980
2022,동신대학교,전남,전남 나주시,대학,1529,0,0,1756,1757,1869,2336
2022,상명대학교,서울,서울 종로구,대학,1567,0,0,2411,2130,2231,1956
2022,상명대학교,충남,충남 천안시,대학,1445,0,0,2109,1867,2091,1696
2022,총신대학교,서울,서울 동작구,대학,333,0,0,530,439,424,431
2022,서울과학기술대학교,서울,서울 노원구,대학,2415,0,77,3189,3179,3752,3541
2022,대신대학교,경북,경북 경산시,대학,117,0,0,128,167,145,165
2022,계명대학교,대구,대구 달서구,대학,4928,30,84,7285,6714,7236,8129
2022,충북대학교,충북,충북 청주시,대학,3093,54,101,4438,4138,4997,4014
2022,강남대학교,경기,경기 용인시,대학,1589,0,0,2221,2117,2115,2260
2022,공주교육대학교,충남,충남 공주시,교육대학,380,0,0,349,343,330,412
2022,울산과학기술대학교,울산,울산 울주군,대학,447,0,0,651,732,548,480
2022,포항공과대학교,경북,경북 포항시,대학,329,0,0,511,448,366,350
2022,강릉원주대학교,강원,강원 강릉시,대학,1304,0,0,1797,1795,2186,1642
2022,강릉원주대학교,강원,강원 원주시,대학,503,0,0,644,683,894,616
2022,서울기독대학교,서울,서울 은평구,대학,68,0,0,181,112,113,91
2022,청운대학교,충남,충남 홍성군,산업대학,1288,0,0,1969,2028,1835,1782
2022,서울장신대학교,경기,경기 광주시,대학,68,0,0,133,104,112,104
2022,극동대학교,충북,충북 음성군,대학,582,0,0,1101,1042,1162,1092
2022,창원대학교,경남,경남 창원시,대학,1867,0,41,2771,2522,3011,2292
2022,숭실대학교,서울,서울 동작구,대학,3206,0,45,5563,4901,5311,3666
2022,영남대학교,경북,경북 경산시,대학,4939,156,219,7331,6295,7026,7777
2022,인하대학교,인천,인천 미추홀구,대학,4041,0,53,6830,6052,6913,5120
2022,건국대학교,서울,서울 광진구,대학,3477,0,0,6425,5327,5225,5508
2022,건국대학교,충북,충북 충주시,대학,1668,0,0,2689,2332,2440,2767
2022,중앙승가대학교,경기,경기 김포시,대학,19,0,0,40,27,21,20
2022,경성대학교,부산,부산 남구,대학,3016,96,141,3693,3593,4024,4784
2022,경남대학교,경남,경남 창원시,대학,1920,0,46,4184,3206,4462,2588
2022,성균관대학교,서울,서울 종로구,대학,4220,142,201,7304,6545,5861,5333
2022,호남신학대학교,광주,광주 남구,대학,119,0,0,203,214,184,213
2022,우석대학교,전북,전북 완주군,대학,1475,47,53,2081,2265,2609,1944
2022,경주대학교,경북,경북 경주시,대학,214,0,0,285,245,174,253
2022,예수대학교,전북,전북 전주시,대학,121,0,0,157,152,156,128
2022,선문대학교,충남,충남 아산시,대학,2236,0,39,3097,2893,4047,2478
2022,가야대학교,경남,경남 김해시,대학,383,0,0,607,525,571,652
2022,가야대학교,경북,경북 고령군,대학,0,0,0,0,0,0,0
2022,성결대학교,경기,경기 안양시,대학,1297,0,0,1892,1518,1721,1925
2022,경북대학교,대구,대구 북구,대학,5039,64,127,6564,6275,6945,8936
2022,한국산업기술대학교,경기,경기 시흥시,산업대학,0,0,0,0,0,0,0
2022,한국교원대학교,충북,충북 청주시,대학,590,0,0,682,667,623,624
2022,한밭대학교,대전,대전 유성구,산업대학,0,0,0,0,0,0,0
2022,경기대학교,경기,경기 수원시,대학,2799,0,110,3990,3792,3829,4350
