,학교_식별자,시군구별,매칭된 행정구역,인구 수,2023,회귀계수,학생 비
1544,용인고등학교 (부산),부산광역시 동래구,부산광역시 동래구,270815.0,625,-0.047320778274893345,0.0023078485312851946
1545,용인바이오고등학교 (경기),처인구,경기도 용인시 처인구,261488.0,151,-0.04152709359605911,0.0005774643578290399
1546,용인백현고등학교 (경기),기흥구,경기도 용인시 기흥구,436656.0,848,-0.002525757342764879,0.0019420321717782418
1547,용인삼계고등학교 (경기),처인구,경기도 용인시 처인구,261488.0,694,0.09236694677871146,0.002654041485651349
1548,용인한국외국어대학교부설고등학교 (경기),처인구,경기도 용인시 처인구,261488.0,1105,0.0012931587729431392,0.004225815333782047
1549,용인홍천고등학교 (경기),수지구,경기도 용인시 수지구,377422.0,1165,-0.01952213921282799,0.003086730503256302
1550,용호고등학교 (경기),군포시,경기도 군포시,261229.0,1079,-0.03453947368421052,0.004130475559757913
1551,용화여자고등학교 (서울),서울특별시 노원구,서울특별시 노원구,498213.0,776,-0.04272681543808304,0.001557566743541417
1552,우석고등학교 (전북),덕진구,전라북도 전주시 덕진구,315549.0,773,-0.025481256332320158,0.0024496987789535065
1553,우석여자고등학교 (경북),상주시,경상북도 상주시,93858.0,350,-0.029009559214020177,0.003729037482153892
1554,우성고등학교 (경기),의왕시,경기도 의왕시,158870.0,807,-0.028315078070379866,0.005079624850506704
1555,우송고등학교 (대전),대전광역시 동구,대전광역시 동구,217628.0,775,-0.03314821143768513,0.0035611226496590513
1556,우신고등학교 (서울),서울특별시 구로구,서울특별시 구로구,392405.0,732,-0.026591255719369603,0.0018654196557128476
1557,우신고등학교 (울산),울산광역시 남구,울산광역시 남구,307232.0,432,-0.05241291147331416,0.0014061035308821999
1558,운남고등학교 (광주),광주광역시 광산구,광주광역시 광산구,396741.0,859,-0.02004036203522505,0.0021651404820777283
1559,운산고등학교 (경기),광명시,경기도 광명시,280197.0,782,0.041150633640553,0.002790893549895252
1560,운암고등학교 (경기),오산시,경기도 오산시,229656.0,698,-0.014121992080414255,0.003039328386804612
1561,운암고등학교 (대구),대구광역시 북구,대구광역시 북구,419624.0,728,-0.03356863839285714,0.0017348864697920043
1562,운양고등학교 (경기),김포시,경기도 김포시,486172.0,1074,0.0824853684490556,0.00220909472367804
1563,운정고등학교 (경기),파주시,경기도 파주시,497753.0,1213,0.07392238841125899,0.002436951660763471
1564,운중고등학교 (경기),분당구,경기도 성남시 분당구,472957.0,659,0.034457220814656006,0.001393361341517305
1565,운천고등학교 (경기),오산시,경기도 오산시,229656.0,877,-0.02008851200792275,0.0038187550074894627
1566,운호고등학교 (충북),서원구,충청북도 청주시 서원구,186302.0,752,-0.03064862542955326,0.0040364569355133065
1567,울릉고등학교 (경북),울릉군,경상북도 울릉군,9077.0,80,-0.05399844720496895,0.008813484631486174
1568,울산강남고등학교 (울산),울산광역시 남구,울산광역시 남구,307232.0,596,0.015705679862306365,0.0019399020935319238
1569,울산경의고등학교 (울산),울산광역시 울주군,울산광역시 울주군,218997.0,466,-0.04700619148293566,0.0021278830303611464
1570,울산고등학교 (울산),울산광역시 중구,울산광역시 중구,208668.0,573,-0.04781638947020598,0.0027459888435217667
1571,울산공업고등학교 (울산),울산광역시 남구,울산광역시 남구,307232.0,968,-0.033267867816582704,0.0031507134673471513
1572,울산과학고등학교 (울산),울산광역시 울주군,울산광역시 울주군,218997.0,186,0.018440233236151606,0.000849326703105522
1573,울산기술공업고등학교 (울산),울산광역시 울주군,울산광역시 울주군,218997.0,472,-0.031009690528290088,0.0021552806659451956
1574,울산동천고등학교 (울산),울산광역시 북구,울산광역시 북구,216477.0,762,-0.04139359351988217,0.003520004434651256
1575,울산마이스터고등학교 (울산),울산광역시 북구,울산광역시 북구,216477.0,327,-0.030968961400716276,0.0015105530841613658
1576,울산미용예술고등학교 (울산),울산광역시 울주군,울산광역시 울주군,218997.0,288,-0.025200400801603205,0.0013150865080343566
1577,울산산업고등학교 (울산),울산광역시 울주군,울산광역시 울주군,218997.0,422,0.02835662990510387,0.0019269670360781198
1578,울산상업고등학교 (울산),울산광역시 울주군,울산광역시 울주군,218997.0,427,-0.044734072410889704,0.0019497983990648274
1579,울산생활과학고등학교 (울산),울산광역시 동구,울산광역시 동구,152287.0,550,-0.04170439652091028,0.0036116017782213848
1580,울산스포츠과학고등학교 (울산),울산광역시 북구,울산광역시 북구,216477.0,191,0.08813953488372092,0.0008823108228587795
1581,울산애니원고등학교 (울산),울산광역시 중구,울산광역시 중구,208668.0,269,-0.003336466165413533,0.0012891291429447736
1582,울산에너지고등학교 (울산),울산광역시 북구,울산광역시 북구,216477.0,332,-0.05140977443609023,0.0015336502261210198
1583,울산여자고등학교 (울산),울산광역시 남구,울산광역시 남구,307232.0,766,-0.04751287197835762,0.002493229871888345
1584,울산여자상업고등학교 (울산),울산광역시 남구,울산광역시 남구,307232.0,649,-0.03959467120181406,0.002112410165607749
1585,울산예술고등학교 (울산),울산광역시 울주군,울산광역시 울주군,218997.0,238,-0.016060054595086436,0.0010867728781672808
1586,울산외국어고등학교 (울산),울산광역시 북구,울산광역시 북구,216477.0,378,0.03166852678571428,0.0017461439321498357
1587,울산제일고등학교 (울산),울산광역시 남구,울산광역시 남구,307232.0,391,-0.055465041001294776,0.0012726538902197687
1588,울산중앙고등학교 (울산),울산광역시 중구,울산광역시 중구,208668.0,441,-0.05557366362451108,0.002113405026165967
1589,울산중앙여자고등학교 (울산),울산광역시 중구,울산광역시 중구,208668.0,373,-0.057897012200979925,0.0017875285141947975
1590,울진고등학교 (경북),울진군,경상북도 울진군,46669.0,398,-0.021743500402036986,0.008528145021320363
1591,웅상고등학교 (경남),양산시,경상남도 양산시,355122.0,825,-0.013758486205402277,0.002323145285282241
1592,웅천고등학교 (경남),진해구,경상남도 창원시 진해구,191225.0,643,0.06303599200177738,0.003362531049810433
1593,웅천고등학교 (충남),보령시,충청남도 보령시,95772.0,180,-0.04928571428571428,0.0018794637263500815
1594,원곡고등학교 (경기),단원구,경기도 안산시 단원구,294441.0,867,-0.04873170408636333,0.002944562747715162
1595,원광고등학교 (전북),익산시,전라북도 익산시,270036.0,763,-0.02511253257521914,0.0028255491860344545
1596,원광보건고등학교 (전북),익산시,전라북도 익산시,270036.0,322,-0.03761270286515728,0.0011924336014457332
1597,원광여자고등학교 (전북),익산시,전라북도 익산시,270036.0,571,-0.02613116420945602,0.0021145328770978684
1598,원덕고등학교 (강원),삼척시,강원도 삼척시,62651.0,25,-0.043480066445182736,0.0003990359291950647
1599,원묵고등학교 (서울),서울특별시 중랑구,서울특별시 중랑구,382155.0,634,-0.02165316642120766,0.00165901270426921
1600,원미고등학교 (경기),부천시,경기도 부천시,779968.0,718,-0.04727280499273318,0.000920550586690736
1601,원종고등학교 (경기),부천시,경기도 부천시,779968.0,711,-0.040807962529273996,0.0009115758595224419
1602,원주고등학교 (강원),원주시,강원도 원주시,361503.0,1206,-0.011847991865785461,0.003336071899818259
1603,원주금융회계고등학교 (강원),원주시,강원도 원주시,361503.0,98,0.05079365079365079,0.0002710904197198917
1604,원주삼육고등학교 (강원),원주시,강원도 원주시,361503.0,332,-0.01945139105970616,0.0009183879525204493
1605,원주여자고등학교 (강원),원주시,강원도 원주시,361503.0,937,-0.024136358453996122,0.0025919563599748827
1606,원주의료고등학교 (강원),원주시,강원도 원주시,361503.0,304,-0.03276515151515151,0.0008409335468861946
1607,원통고등학교 (강원),인제군,강원도 인제군,32020.0,201,-0.039204081632653064,0.006277326670830731
1608,원화여자고등학교 (대구),대구광역시 달서구,대구광역시 달서구,527781.0,762,-0.0468884376493072,0.001443780659023345
1609,월계고등학교 (서울),서울특별시 노원구,서울특별시 노원구,498213.0,505,-0.04754464285714285,0.0010136226874850717
1610,위도고등학교 (전북),부안군,전라북도 부안군,49187.0,6,-0.04030612244897959,0.0001219834509118263
1611,위례고등학교 (경기),하남시,경기도 하남시,329861.0,643,0.06031992890468785,0.0019493059197662045
1612,위례한빛고등학교 (경기),수정구,경기도 성남시 수정구,235942.0,813,0.09484645402103835,0.003445762094073967
1613,유봉여자고등학교 (강원),춘천시,강원도 춘천시,286426.0,695,-0.0343094831789371,0.0024264556988541543
1614,유성고등학교 (대전),대전광역시 유성구,대전광역시 유성구,366845.0,976,-0.027685358870569655,0.0026605241995938337
1615,유성생명과학고등학교 (대전),대전광역시 유성구,대전광역시 유성구,366845.0,544,-0.03340420931238288,0.0014829151276424648
1616,유성여자고등학교 (경북),북구,서울특별시 성북구,425602.0,571,-0.04284087952120739,0.00134162903369815
1617,유성여자고등학교 (대전),대전광역시 유성구,대전광역시 유성구,366845.0,566,-0.0392697275866479,0.0015428859600103587
1618,유신고등학교 (경기),팔달구,경기도 수원시 팔달구,197213.0,934,-0.0416274817136886,0.004735996105733395
1619,유일여자고등학교 (전북),덕진구,전라북도 전주시 덕진구,315549.0,712,-0.029767320941115297,0.002256384903770888
1620,유한공업고등학교 (서울),서울특별시 구로구,서울특별시 구로구,392405.0,471,-0.013648868962706336,0.0012002905161758897
1621,육민관고등학교 (강원),원주시,강원도 원주시,361503.0,851,-0.018452900810979413,0.0023540606855268144
1622,율곡고등학교 (경기),파주시,경기도 파주시,497753.0,391,-0.0011099365750528547,0.0007855301725956448
1623,율곡고등학교 (경북),김천시,경상북도 김천시,137515.0,424,0.0956882525219655,0.003083300003635967
1624,율면고등학교 (경기),이천시,경기도 이천시,222098.0,62,-0.01694743935309973,0.00027915604823096113
1625,율천고등학교 (경기),팔달구,경기도 수원시 팔달구,197213.0,426,0.03120748299319728,0.0021601010075400708
1626,은광여자고등학교 (서울),서울특별시 강남구,서울특별시 강남구,544873.0,700,-0.04445724526369687,0.0012847030408920978
1627,은평고등학교 (서울),서울특별시 은평구,서울특별시 은평구,466770.0,494,-0.0056271052110164425,0.00105833708250316
1628,은평메디텍고등학교 (서울),서울특별시 은평구,서울특별시 은평구,466770.0,387,-0.028759138510175853,0.0008291021273860788
1629,은행고등학교 (경기),시흥시,경기도 시흥시,519715.0,953,-0.03776182294223531,0.0018336973148744985
1630,은혜고등학교 (경기),평택시,경기도 평택시,591022.0,789,-0.02674538650148406,0.0013349756861842706
1631,음성고등학교 (충북),음성군,충청북도 음성군,91183.0,454,-0.0503265306122449,0.00497899827818782
1632,의령고등학교 (경남),의령군,경상남도 의령군,25475.0,164,-0.027563025210084028,0.006437684003925417
1633,의령여자고등학교 (경남),의령군,경상남도 의령군,25475.0,178,-0.017688413948256466,0.006987242394504416
1634,의성고등학교 (경북),의성군,경상북도 의성군,50086.0,159,-0.03353238401469912,0.0031745397915585193
1635,의성여자고등학교 (경북),의성군,경상북도 의성군,50086.0,149,-0.035687633262260134,0.0029748832008944614
1636,의성유니텍고등학교 (경북),의성군,경상북도 의성군,50086.0,141,-0.06050015295197309,0.0028151579283632153
1637,의왕고등학교 (경기),의왕시,경기도 의왕시,158870.0,563,0.0015592218195689498,0.003543777931642223
1638,의정부고등학교 (경기),의정부시,경기도 의정부시,464213.0,735,-0.04892238043646494,0.0015833248961144991
1639,의정부공업고등학교 (경기),의정부시,경기도 의정부시,464213.0,610,-0.056430601610611086,0.001314051954598428
1640,의정부광동고등학교 (경기),의정부시,경기도 의정부시,464213.0,677,-0.03881155723158827,0.0014583822512510421
