학교명,설립일자,본교분교구분,소재지지번주소,소재지도로명주소,시도교육청명,위도,시군구별,경도,시도명,개방ID,학제유형명,2009_학생수,2010_학생수,2011_학생수,2012_학생수,2013_학생수,2014_학생수,2015_학생수,2016_학생수,2017_학생수,2018_학생수,2019_학생수,2020_학생수,2021_학생수,2022_학생수,2023_학생수,2012_해당지역예측학생수,2013_해당지역예측학생수,2014_해당지역예측학생수,2015_해당지역예측학생수,2016_해당지역예측학생수,2017_해당지역예측학생수,2018_해당지역예측학생수,2019_해당지역예측학생수,2020_해당지역예측학생수,2021_해당지역예측학생수,2022_해당지역예측학생수,2023_해당지역예측학생수,2024_해당지역예측학생수,2025_해당지역예측학생수,2026_해당지역예측학생수,2027_해당지역예측학생수,2028_해당지역예측학생수,2029_해당지역예측학생수,2030_해당지역예측학생수,2031_해당지역예측학생수,2032_해당지역예측학생수,2033_해당지역예측학생수,2034_해당지역예측학생수,2035_해당지역예측학생수,2036_해당지역예측학생수,상관계수,2024_예측학생수,2025_예측학생수,2026_예측학생수,2027_예측학생수,2028_예측학생수,2029_예측학생수,2030_예측학생수,2031_예측학생수,2032_예측학생수,2033_예측학생수,2034_예측학생수,2035_예측학생수,2036_예측학생수
인천남중학교,1946-09-01,본교,인천광역시 미추홀구 숭의동 41-3,인천광역시 미추홀구 수봉로 16-23,인천광역시교육청,37.46379213,인천광역시 미추홀구,126.6539999,인천,4630699276,중학교,960,890,744,680,641,626,616,524,481,439,413,412,398,422,416,16084.0,15170.0,14328.0,13466.0,12685.0,12418.0,11909.0,11093.0,10827.0,10999.0,11174.0,11178.0,11248.0,11467.0,11005.0,10495.0,9866.0,9464.0,9082.0,8528.0,7889.0,7061.0,6266.0,5664.0,5310.0,0.9738490401883811,426.4611176584023,439.18824592460345,412.3392356096039,382.70071772940963,346.14654567716997,322.7844198186638,300.5845887789888,268.389022297366,231.25370283571078,183.13469733610117,136.93347828756293,101.94840424074533,81.375785947434
두륜중학교,1970-03-19,본교,전라남도 해남군 북일면 흥촌리 275-9,전라남도 해남군 북일면 오소재로 35,전라남도교육청,34.468533,해남군,126.6740469,전남,5673251390,중학교,55,46,51,56,65,65,55,48,28,25,26,25,19,24,31,3085.0,3141.0,2979.0,2660.0,2286.0,2020.0,1921.0,1871.0,1894.0,1878.0,1794.0,1736.0,1644.0,1946.0,2158.0,2475.0,2482.0,2460.0,2265.0,1959.0,1663.0,1418.0,1180.0,906.0,769.0,0.9488862239568072,19.720769479722975,28.95069271250577,35.42997657128044,45.118339699731244,45.33227831770966,44.65989980406322,38.70018116037898,29.348007288751383,20.3014600142358,12.81360838499149,5.5396953737255785,-2.8344733871435714,-7.021557767578148
상주여자중학교,1945-05-30,본교,경상북도 상주시 남성동 150-2,경상북도 상주시 상산로 222,경상북도교육청,36.41141033,상주시,128.1600204,경북,7293606042,중학교,615,604,596,551,536,516,464,425,399,384,358,369,375,384,366,3491.0,3344.0,3158.0,2855.0,2518.0,2283.0,2165.0,2015.0,2019.0,2017.0,2090.0,2084.0,2033.0,1987.0,1872.0,1785.0,1692.0,1625.0,1521.0,1413.0,1340.0,1251.0,1109.0,995.0,929.0,0.9962206441318141,367.8215381484074,362.00822768551905,347.4749515282981,336.48021217457443,324.72721493438706,316.26000186887575,303.1168651701716,289.46822321382496,280.2427522618499,268.99526027930506,251.04982363299743,236.64292379018713,228.30208703908642
가좌중학교,1984-10-02,본교,인천광역시 서구 가좌동 195,인천광역시 서구 건지로334번길 31,인천광역시교육청,37.495703,인천광역시 서구,126.6797136,인천,5414594173,중학교,1316,1088,925,828,739,672,614,546,463,463,456,462,423,390,396,15753.0,15428.0,14758.0,13624.0,12117.0,11063.0,10803.0,10944.0,11809.0,12265.0,12114.0,11855.0,12093.0,13601.0,14678.0,15445.0,15302.0,14897.0,13635.0,12732.0,12099.0,11803.0,11029.0,10441.0,10499.0,0.9077525190656016,491.51067146809055,604.1220897117782,684.5481490277276,741.8246462378792,731.1459772664949,700.9021945153719,606.6610739427367,539.2286398087513,491.9587275088479,469.85462949815053,412.05540024044876,368.14590824622576,372.4771166402137
병곡중학교,1955-05-19,본교,경상북도 영덕군 병곡면 병곡리 283,경상북도 영덕군 병곡면 병곡길 24-7,경상북도교육청,36.60434274,영덕군,129.411274,경북,9869478881,중학교,43,39,36,35,33,25,21,19,16,18,16,13,12,13,18,1301.0,1270.0,1158.0,1035.0,900.0,819.0,779.0,757.0,814.0,785.0,745.0,706.0,694.0,681.0,634.0,633.0,630.0,589.0,586.0,523.0,540.0,483.0,436.0,364.0,294.0,0.9292160721559616,12.42801032188872,12.001804415363598,10.460906137926617,10.428121068193914,10.32976585899581,8.98557799995504,8.887222790756933,6.821763397596726,7.3791095830526565,5.510360608288657,3.9694623308516768,1.6089373100971525,-0.686017571191968
명현중학교,2002-03-01,본교,인천광역시 계양구 효성동 20,인천광역시 계양구 안남로554번길 26,인천광역시교육청,37.53199958,인천광역시 계양구,126.7137307,인천,1224613547,중학교,1310,1221,1083,941,868,802,682,672,676,638,557,530,505,482,473,16035.0,16085.0,15104.0,13769.0,12464.0,11489.0,10630.0,9978.0,10028.0,10221.0,10133.0,9886.0,9934.0,10167.0,9768.0,9433.0,8764.0,8222.0,7202.0,6360.0,5559.0,4836.0,4193.0,3689.0,3394.0,0.9503749437352911,520.4672067283873,534.3032212315596,510.60978867033305,490.7168064447419,450.9902240300539,418.80516025014225,358.23548302595424,308.23580829775193,260.6707970658161,217.73758468043576,179.55493521459957,149.62638882147135,132.10868805565227
오태중학교,2007-03-01,본교,경상북도 구미시 오태동 613-2,경상북도 구미시 금오대로24길 33,경상북도교육청,36.07176063,구미시,128.3540672,경북,8352881193,중학교,838,845,846,846,841,788,674,552,482,432,457,457,440,362,321,19646.0,19643.0,18862.0,17343.0,15825.0,15043.0,14803.0,14496.0,14818.0,14911.0,14444.0,14001.0,14243.0,15241.0,15255.0,15093.0,14467.0,13963.0,12773.0,11373.0,9978.0,8946.0,7995.0,7305.0,6471.0,0.9886305859044708,389.62998313965375,475.6933943669982,476.9006967289048,462.93048368398524,408.94682093016,365.483935901521,262.86323513945706,142.13299894879367,21.83394217309683,-67.16148907602087,-149.17181380267868,-208.67457306807717,-280.5952994845153
옥계동부중학교,2010-03-01,본교,경상북도 구미시 옥계동 911,경상북도 구미시 옥계북로 87,경상북도교육청,36.13905171,구미시,128.426171,경북,2133453249,중학교,0,308,599,892,916,915,876,790,725,709,683,701,699,774,808,19646.0,19643.0,18862.0,17343.0,15825.0,15043.0,14803.0,14496.0,14818.0,14911.0,14444.0,14001.0,14243.0,15241.0,15255.0,15093.0,14467.0,13963.0,12773.0,11373.0,9978.0,8946.0,7995.0,7305.0,6471.0,0.8650116302357204,721.1787788715228,757.4886939740422,757.9980515005306,752.1040572654522,729.3284992953348,710.9916283417579,667.6962385902568,616.7604859414319,566.0066466949243,528.4597204566477,493.85979133591024,468.7557418161323,438.41258630961806
강진작천중학교,1971-03-09,본교,전라남도 강진군 작천면 평리 172-1,전라남도 강진군 작천면 까치내로 864,전라남도교육청,34.70612997,강진군,126.7706339,전남,5578023314,중학교,41,39,35,30,29,26,19,15,13,14,14,14,25,22,16,1496.0,1429.0,1328.0,1138.0,1000.0,861.0,877.0,894.0,1080.0,1205.0,1284.0,1311.0,1345.0,1355.0,1245.0,1123.0,1013.0,920.0,793.0,686.0,605.0,512.0,420.0,322.0,349.0,0.8725257693499675,24.47523432848368,24.72871135996246,21.940464013695834,18.84804422965466,16.059796883388028,13.702460490635332,10.483302190854765,7.77109795403177,5.717933999053615,3.3605976063009173,1.0286089166960988,-1.4554659917959913,-0.7710780068032719
산본중학교,1985-01-21,본교,경기도 군포시 산본동 1088-2,경기도 군포시 산본로432번길 17,경기도교육청,37.3695021,군포시,126.9271263,경기,4149233639,중학교,1501,1481,1437,1336,1330,1259,1242,1123,1032,957,924,917,898,851,838,14307.0,14271.0,13543.0,12392.0,11501.0,10912.0,10637.0,10300.0,10339.0,10558.0,10285.0,10171.0,10334.0,10774.0,10442.0,10070.0,9605.0,9333.0,8344.0,7234.0,6332.0,5748.0,5196.0,4741.0,4457.0,0.9635970933458041,914.8715431749265,964.8819490163514,927.1468246087309,884.8652996700716,832.013393496748,801.0978698856852,688.6881167557557,562.5255020194342,460.00417004451344,393.6267222913498,330.88639496301687,279.17108892245267,246.89164515207852
성의중학교,1949-09-26,본교,경상북도 김천시 지좌동 621,경상북도 김천시 성의길 38,경상북도교육청,36.11395555,김천시,128.1389811,경북,2544396102,중학교,406,410,404,409,377,356,303,311,274,239,204,216,238,220,217,5018.0,4949.0,4849.0,4384.0,3876.0,3513.0,3335.0,3197.0,3381.0,3641.0,3752.0,3561.0,3347.0,3349.0,3228.0,3132.0,2990.0,3115.0,3201.0,3206.0,2961.0,2737.0,2529.0,2405.0,2238.0,0.935340410049127,220.45239728223424,220.64948209644518,208.72585083668167,199.26577975455518,185.27275794557647,197.59055883376197,206.0652058448336,206.557917880361,182.4150281395174,160.341528947889,139.84470826994834,127.62544978886834,111.16886780225252
대전가양중학교,1982-11-25,본교,대전광역시 동구 가양동 36-2,대전광역시 동구 비래서로62번길 100,대전광역시교육청,36.35085594,대전광역시 동구,127.4486569,대전,5092695832,중학교,1277,1254,1093,1025,958,906,852,789,789,738,692,651,674,624,578,10099.0,9519.0,8780.0,7906.0,6987.0,6636.0,6426.0,6299.0,6502.0,6891.0,7101.0,6955.0,6956.0,7157.0,7105.0,6814.0,6342.0,5748.0,5072.0,4257.0,3691.0,3232.0,3008.0,2823.0,2824.0,0.8585632533491567,721.2703421511326,740.0924774251511,735.2230692945592,707.9731122560548,663.773869224529,608.1502455789222,544.8479398812283,468.5293316806062,415.5276970283951,372.54580602951717,351.5698940823523,334.24603823313134,334.33968069718117
의정부여자중학교,1956-05-25,본교,경기도 의정부시 가능동 653-24,경기도 의정부시 신흥로365번길 40,경기도교육청,37.74996862,의정부시,127.039693,경기,4542307615,중학교,1129,1030,838,730,671,624,577,531,516,449,399,383,350,337,318,15118.0,15442.0,15321.0,14410.0,13416.0,12715.0,12294.0,11651.0,12072.0,12384.0,12484.0,11969.0,11429.0,11214.0,10540.0,10096.0,9591.0,9313.0,8814.0,8195.0,7646.0,7279.0,7008.0,6859.0,6663.0,0.9174729680924539,324.5162361935013,305.17318166436337,244.53495490790272,204.58929811284554,159.15561189324228,134.14459254858934,89.25071250189228,33.560708997071515,-15.8315558238437,-48.849700066604896,-73.23094554286729,-86.6361321700374,-104.2698004849725
우수영중학교,1972-11-15,본교,전라남도 해남군 문내면 동외리 880-1,전라남도 해남군 문내면 우수영로 21-6,전라남도교육청,34.59539971,해남군,126.312378,전남,2418469607,중학교,109,105,119,121,117,102,85,70,62,58,53,58,59,65,57,3085.0,3141.0,2979.0,2660.0,2286.0,2020.0,1921.0,1871.0,1894.0,1878.0,1794.0,1736.0,1644.0,1946.0,2158.0,2475.0,2482.0,2460.0,2265.0,1959.0,1663.0,1418.0,1180.0,906.0,769.0,0.9699568784599197,47.95157348697188,61.237694978707836,70.56437629078738,84.51040447913273,84.81836093755045,83.85049778252333,75.27171072660111,61.80961411576931,48.78745530267712,38.00897925805689,27.538459671854383,15.48416401378931,9.457016184756775
상원여자중학교,1981-03-24,본교,경기도 성남시 수정구 단대동 57,경기도 성남시 수정구 논골로35번길 6-1,경기도교육청,37.45701189,수정구,127.1580691,경기,3289815783,중학교,720,672,601,536,474,439,401,379,338,330,305,306,283,273,260,12820.0,12060.0,11330.0,10415.0,9835.0,9678.0,9430.0,8974.0,8819.0,8672.0,8279.0,7634.0,7302.0,7164.0,6648.0,6214.0,5769.0,5697.0,5477.0,5180.0,4720.0,4298.0,3985.0,3836.0,3610.0,0.9904806680546973,221.53560775747462,213.9553349010132,185.61170595946197,161.77229712102547,137.3286636346101,133.3737386660216,121.28924570644546,104.97518021101774,79.70760402281314,56.527349345808034,39.334411635138366,31.149914130698193,18.735844090406374
함박중학교,2003-03-01,본교,인천광역시 연수구 청학동 109-1,인천광역시 연수구 솔샘로 143,인천광역시교육청,37.42443194,인천광역시 연수구,126.6615319,인천,7117124199,중학교,828,684,634,640,622,513,440,360,377,351,327,266,261,221,213,11380.0,10641.0,9839.0,8761.0,7953.0,7218.0,6780.0,6417.0,6597.0,6713.0,6656.0,6585.0,6720.0,7219.0,7405.0,7710.0,7771.0,7817.0,7628.0,7462.0,7437.0,7522.0,7520.0,7297.0,6734.0,0.954695727024985,285.2616284825546,324.373196848089,338.9518576015748,362.85772604143045,367.63889972940166,371.24437496951106,356.43057452645286,343.4195117034495,341.4600142903466,348.12230549489647,347.96554570184827,330.4868287769702,286.3589470338922
금정중학교,1993-10-02,본교,경기도 군포시 금정동 870-5,경기도 군포시 오금로 114,경기도교육청,37.35663236,군포시,126.9390466,경기,8230094492,중학교,1390,1313,1220,1093,994,841,732,702,656,585,468,431,412,379,370,14307.0,14271.0,13543.0,12392.0,11501.0,10912.0,10637.0,10300.0,10339.0,10558.0,10285.0,10171.0,10334.0,10774.0,10442.0,10070.0,9605.0,9333.0,8344.0,7234.0,6332.0,5748.0,5196.0,4741.0,4457.0,0.9578015322393555,454.5948375195951,518.4730107111086,470.2740254847847,416.26793360468696,348.7603187545649,309.2719935089019,165.69128149434118,4.54407185211403,-126.4061831904886,-211.1899403355883,-291.3280121576688,-357.3838503443475,-398.61430758614256
신곡중학교,1993-03-01,본교,경기도 의정부시 신곡동 685-2,경기도 의정부시 추동로24번길 23,경기도교육청,37.74316219,의정부시,127.0598807,경기,2210922420,중학교,1387,1328,1216,1190,1156,1117,1037,929,890,874,886,872,847,798,794,15118.0,15442.0,15321.0,14410.0,13416.0,12715.0,12294.0,11651.0,12072.0,12384.0,12484.0,11969.0,11429.0,11214.0,10540.0,10096.0,9591.0,9313.0,8814.0,8195.0,7646.0,7279.0,7008.0,6859.0,6663.0,0.943275352379195,778.0843122607954,758.1370746267052,695.6048040900689,654.4114389294361,607.5586249516894,581.7663828015634,535.470235920582,478.0407471042944,427.1057077502687,393.05623699812406,367.91343979422436,354.0895402245525,335.9050817302191
민락중학교,1999-03-03,본교,경기도 의정부시 민락동 692-10,경기도 의정부시 오목로 151,경기도교육청,37.74089695,의정부시,127.095632,경기,5279135644,중학교,1010,972,934,906,914,835,732,639,622,569,600,656,733,717,695,15118.0,15442.0,15321.0,14410.0,13416.0,12715.0,12294.0,11651.0,12072.0,12384.0,12484.0,11969.0,11429.0,11214.0,10540.0,10096.0,9591.0,9313.0,8814.0,8195.0,7646.0,7279.0,7008.0,6859.0,6663.0,0.8412937740300982,592.9386623159047,578.3377832836846,532.5657252943064,502.4132123161403,468.1181243567397,449.2388482127528,415.35122664494895,373.3142772452085,336.03110241409763,311.1077414614243,292.7038427743004,282.5850940496456,269.2745252574822
봉화중학교,1985-05-01,본교,서울특별시 중랑구 망우동 122-1,서울특별시 중랑구 망우로70길 89,서울특별시교육청,37.59582753,서울특별시 중랑구,127.1043156,서울,9652785360,중학교,869,794,752,662,597,513,438,387,351,348,333,321,319,282,263,19127.0,17611.0,15945.0,14350.0,12708.0,12141.0,11476.0,11254.0,11104.0,11266.0,11088.0,10776.0,10515.0,10679.0,10374.0,10212.0,9921.0,9741.0,9197.0,8275.0,7434.0,6563.0,5942.0,5558.0,5447.0,0.9915873393509634,281.5063453942983,288.7154163630126,275.30830267119643,268.18714720210056,255.3954420076136,247.48304704195158,223.5700311457286,183.04098582161532,146.07251823204996,107.78531814820758,80.48755551667358,63.60777958992796,58.72846936110304
동인천중학교,1951-08-30,본교,인천광역시 남동구 구월동 1089-1,인천광역시 남동구 구월남로57번길 12,인천광역시교육청,37.45482878,인천광역시 남동구,126.697536,인천,6240896403,중학교,1185,1069,975,891,820,757,620,555,521,516,494,498,491,471,453,18454.0,17923.0,17214.0,15863.0,14082.0,12478.0,11318.0,10574.0,11011.0,12272.0,13363.0,13784.0,14222.0,14996.0,15042.0,14764.0,14314.0,14136.0,13254.0,12153.0,10965.0,9946.0,8610.0,7434.0,6433.0,0.8940973124547846,600.0111928645314,637.6254365611665,639.86090840877,626.3508828949915,604.4821365597386,595.8318324537942,552.9690896366984,499.46355693644614,441.73006661137845,392.2095054655501,327.283627456888,270.13330370076034,221.48749240834212
장안중학교,1994-02-28,본교,경기도 성남시 분당구 분당동 114,경기도 성남시 분당구 장안로 70,경기도교육청,37.37142116,분당구,127.1466862,경기,5221003055,중학교,1485,1413,1337,1269,1263,1187,1149,1103,902,685,480,475,483,409,383,14565.0,14902.0,14666.0,14254.0,13484.0,13629.0,13832.0,13826.0,13663.0,13329.0,12899.0,13186.0,14024.0,14956.0,14870.0,14662.0,14520.0,14213.0,13391.0,11997.0,10611.0,9357.0,8549.0,8103.0,7569.0,0.8134717740567848,896.7525792926654,1338.479246028739,1297.7190600423628,1199.1362846334532,1131.8345821908333,986.3301973324915,596.7386522068982,-63.95552529319502,-720.8580575852538,-1315.1984439447351,-1698.1546099562665,-1909.538830304216,-2162.63114794055
안양서중학교,1989-01-26,본교,경기도 안양시 만안구 안양동 1055-3,경기도 안양시 만안구 창박로 26,경기도교육청,37.38592792,만안구,126.9043162,경기,1406361639,중학교,751,690,598,500,447,372,343,278,237,220,196,199,213,202,200,11136.0,10191.0,9555.0,9095.0,8655.0,8379.0,8045.0,7732.0,7611.0,7522.0,7162.0,6925.0,6874.0,7002.0,6625.0,6232.0,5890.0,5844.0,5582.0,5376.0,5044.0,4721.0,4330.0,4041.0,3980.0,0.9724699142820371,152.78033437828554,163.0992588862237,132.70680154643702,101.02447864315798,73.45360222351064,69.74523872847033,48.623690126284316,32.016670996321295,5.251960553856577,-20.7872005091437,-52.308290216986165,-75.60648695756538,-80.52409941837965
