,학교_식별자,소재지지번주소,개방ID,위도,경도,시군구별,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2015_해당지역예측학생수,2016_해당지역예측학생수,2017_해당지역예측학생수,2018_해당지역예측학생수,2019_해당지역예측학생수,2020_해당지역예측학생수,2021_해당지역예측학생수,2022_해당지역예측학생수,2023_해당지역예측학생수,2024_해당지역예측학생수,2025_해당지역예측학생수,2026_해당지역예측학생수,2027_해당지역예측학생수,2028_해당지역예측학생수,2029_해당지역예측학생수,2030_해당지역예측학생수,2031_해당지역예측학생수,2032_해당지역예측학생수,2033_해당지역예측학생수,2034_해당지역예측학생수,2035_해당지역예측학생수,2036_해당지역예측학생수,2037_해당지역예측학생수,2038_해당지역예측학생수,2039_해당지역예측학생수,매칭된 행정구역,학생 비,회귀계수
1721,인천진산과학고등학교 (인천),인천광역시 부평구 삼산동 456-6,6436016917,37.51327242,126.7437135,인천광역시 부평구,1021,982,982,866,593,339,174,206,216,208,206,210,210,212,211,22635.0,21935.0,21479.0,20251.0,18913.0,17729.0,16975.0,16415.0,16885.0,17090.0,16859.0,16133.0,15766.0,15708.0,15251.0,15131.0,14814.0,14477.0,13300.0,11958.0,10398.0,8952.0,7541.0,6791.0,6564.0,인천광역시 부평구,0.012496298489783831,-0.06350566671330628
1722,인천청라고등학교 (인천),인천광역시 서구 청라동 137-2,7739697635,37.53720827,126.6607696,인천광역시 서구,0,0,188,520,810,902,913,1004,1037,986,920,900,912,922,934,15753.0,15428.0,14758.0,13624.0,12117.0,11063.0,10803.0,10944.0,11809.0,12265.0,12114.0,11855.0,12093.0,13601.0,14678.0,15445.0,15302.0,14897.0,13635.0,12732.0,12099.0,11803.0,11029.0,10441.0,10499.0,인천광역시 서구,0.07909221779998306,0.06141341782614684
1723,인천체육고등학교 (인천),인천광역시 서구 청라동 5-3,6806498110,37.54592504,126.6094512,인천광역시 서구,259,254,274,283,276,287,281,269,295,297,291,284,289,270,270,15753.0,15428.0,14758.0,13624.0,12117.0,11063.0,10803.0,10944.0,11809.0,12265.0,12114.0,11855.0,12093.0,13601.0,14678.0,15445.0,15302.0,14897.0,13635.0,12732.0,12099.0,11803.0,11029.0,10441.0,10499.0,인천광역시 서구,0.022863917351172835,0.003980278980278978
1724,인천초은고등학교 (인천),인천광역시 서구 청라동 193-2,9960902512,37.52929109,126.657114,인천광역시 서구,0,0,198,539,869,901,888,936,971,909,842,839,891,887,909,15753.0,15428.0,14758.0,13624.0,12117.0,11063.0,10803.0,10944.0,11809.0,12265.0,12114.0,11855.0,12093.0,13601.0,14678.0,15445.0,15302.0,14897.0,13635.0,12732.0,12099.0,11803.0,11029.0,10441.0,10499.0,인천광역시 서구,0.07697518841561521,0.060203030748859784
1725,인천포스코고등학교 (인천),인천광역시 연수구 송도동 15-6,4702606081,37.40146601,126.6483623,인천광역시 연수구,0,0,0,0,0,0,243,487,713,698,653,638,634,665,689,11380.0,10641.0,9839.0,8761.0,7953.0,7218.0,6780.0,6417.0,6597.0,6713.0,6656.0,6585.0,6720.0,7219.0,7405.0,7710.0,7771.0,7817.0,7628.0,7462.0,7437.0,7522.0,7520.0,7297.0,6734.0,인천광역시 연수구,0.10444141276337729,0.09196553796834302
1726,인천하늘고등학교 (인천),인천광역시 중구 운서동 3074,7191021203,37.49546571,126.5070803,인천광역시 중구,0,0,189,420,635,669,660,661,657,658,666,671,672,657,673,2849.0,2677.0,2427.0,2266.0,2366.0,2683.0,2864.0,2845.0,2840.0,2765.0,2670.0,2536.0,2571.0,2698.0,2736.0,2872.0,2958.0,2938.0,2725.0,2499.0,2440.0,2426.0,2439.0,2429.0,2511.0,인천광역시 중구,0.23697183098591548,0.06442368923795372
1727,인천해사고등학교 (인천),인천광역시 중구 북성동1가 102-28,4579675078,37.46863564,126.6016659,인천광역시 중구,464,417,366,355,354,359,361,358,358,355,352,345,343,331,315,2849.0,2677.0,2427.0,2266.0,2366.0,2683.0,2864.0,2845.0,2840.0,2765.0,2670.0,2536.0,2571.0,2698.0,2736.0,2872.0,2958.0,2938.0,2725.0,2499.0,2440.0,2426.0,2439.0,2429.0,2511.0,인천광역시 중구,0.11091549295774648,-0.013323583743842363
1728,인천해송고등학교 (인천),인천광역시 연수구 송도동 9-4,6510260462,37.382567,126.6458688,인천광역시 연수구,0,394,771,1140,1045,935,854,868,872,864,865,865,894,855,878,11380.0,10641.0,9839.0,8761.0,7953.0,7218.0,6780.0,6417.0,6597.0,6713.0,6656.0,6585.0,6720.0,7219.0,7405.0,7710.0,7771.0,7817.0,7628.0,7462.0,7437.0,7522.0,7520.0,7297.0,6734.0,인천광역시 연수구,0.13309079884796118,0.02432017543859649
1729,인천해양과학고등학교 (인천),인천광역시 연수구 옥련동 194-86,2807956397,37.42524979,126.6407095,인천광역시 연수구,938,934,907,890,877,891,863,795,643,525,499,530,583,506,404,11380.0,10641.0,9839.0,8761.0,7953.0,7218.0,6780.0,6417.0,6597.0,6713.0,6656.0,6585.0,6720.0,7219.0,7405.0,7710.0,7771.0,7817.0,7628.0,7462.0,7437.0,7522.0,7520.0,7297.0,6734.0,인천광역시 연수구,0.06123995755646506,-0.04360341151385927
1730,인천해원고등학교 (인천),인천광역시 서구 청라동 103-5,9538259327,37.52816764,126.627586,인천광역시 서구,0,0,0,0,238,462,738,780,782,755,743,758,811,848,913,15753.0,15428.0,14758.0,13624.0,12117.0,11063.0,10803.0,10944.0,11809.0,12265.0,12114.0,11855.0,12093.0,13601.0,14678.0,15445.0,15302.0,14897.0,13635.0,12732.0,12099.0,11803.0,11029.0,10441.0,10499.0,인천광역시 서구,0.07731391311711407,0.08101627288374276
1731,인천효성고등학교 (인천),인천광역시 계양구 효성동 13-1,1624083518,37.53146736,126.7149972,인천광역시 계양구,1418,1369,1328,1205,1129,976,910,884,864,756,689,628,616,600,595,16035.0,16085.0,15104.0,13769.0,12464.0,11489.0,10630.0,9978.0,10028.0,10221.0,10133.0,9886.0,9934.0,10167.0,9768.0,9433.0,8764.0,8222.0,7202.0,6360.0,5559.0,4836.0,4193.0,3689.0,3394.0,인천광역시 계양구,0.05933386517750299,-0.04545889582913561
1732,인평자동차고등학교 (인천),인천광역시 부평구 산곡동 369-303,7666964173,37.492252,126.702193,인천광역시 부평구,530,529,518,506,502,521,545,531,530,502,450,419,406,340,310,22635.0,21935.0,21479.0,20251.0,18913.0,17729.0,16975.0,16415.0,16885.0,17090.0,16859.0,16133.0,15766.0,15708.0,15251.0,15131.0,14814.0,14477.0,13300.0,11958.0,10398.0,8952.0,7541.0,6791.0,6564.0,인천광역시 부평구,0.018359490672194254,-0.02484272608125819
1733,인하대학교사범대학부속고등학교 (인천),인천광역시 미추홀구 학익동 306-30,8896520435,37.44596571,126.6628662,nan,1220,1189,1077,1053,1020,964,902,859,798,707,634,641,630,643,626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,inf,-0.03832845433255269
1734,인항고등학교 (인천),인천광역시 미추홀구 용현동 627-456,6725612878,37.44681429,126.640708,nan,1010,967,898,873,825,773,738,720,710,655,580,561,560,568,567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,inf,-0.03335219236209334
1735,인헌고등학교 (서울),서울특별시 관악구 봉천동 174-5,1409101784,37.47231073,126.9704851,서울특별시 관악구,1012,948,916,886,849,734,651,605,569,568,536,487,461,432,437,23336.0,22304.0,20827.0,19365.0,17706.0,17020.0,16622.0,16172.0,16209.0,16267.0,15845.0,14880.0,14303.0,14063.0,13465.0,12807.0,12171.0,11592.0,10452.0,9074.0,7758.0,6732.0,5857.0,5227.0,4811.0,서울특별시 관악구,0.02696033068048615,-0.04356648785996613
1736,인화여자고등학교 (인천),인천광역시 미추홀구 도화동 241,5872551858,37.47099649,126.6548626,nan,703,731,757,672,653,603,634,660,651,617,580,581,578,559,578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,inf,-0.015757690130213248
1737,일동고등학교 (경기),경기도 포천시 일동면 기산리 96-59,4215111911,37.96063289,127.3144197,포천시,527,499,474,446,435,404,357,365,333,287,271,230,214,220,214,6325.0,6211.0,5880.0,5466.0,5107.0,4658.0,4380.0,4210.0,4370.0,4367.0,4150.0,3911.0,3740.0,3755.0,3546.0,3347.0,3131.0,3058.0,2943.0,2630.0,2264.0,1971.0,1735.0,1670.0,1594.0,경기도 포천시,0.04897025171624714,-0.045940634318243426
1738,일산고등학교 (경기),경기도 고양시 일산서구 일산동 966-50,3177431225,37.688972,126.7683384,일산서구,881,936,1006,984,931,873,877,873,849,817,766,728,677,638,638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7898.0,8024.0,7540.0,7059.0,6755.0,7122.0,7048.0,6898.0,6680.0,6540.0,6114.0,5366.0,4744.0,4407.0,4291.0,4149.0,3886.0,경기도 고양시 일산서구,0.0807799442896936,-0.02411601817665436
1739,일산국제컨벤션고등학교 (경기),경기도 고양시 일산서구 주엽동 41,2460901618,37.67288456,126.771578,일산서구,1546,1479,1415,1286,1166,1051,1066,1052,987,888,826,734,693,626,578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7898.0,8024.0,7540.0,7059.0,6755.0,7122.0,7048.0,6898.0,6680.0,6540.0,6114.0,5366.0,4744.0,4407.0,4291.0,4149.0,3886.0,경기도 고양시 일산서구,0.0731830843251456,-0.04420855664387359
1740,일산대진고등학교 (경기),경기도 고양시 일산서구 대화동 2097,9669318497,37.68047139,126.7515967,일산서구,1896,1855,1823,1764,1731,1662,1577,1533,1420,1254,1086,1013,1000,976,973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7898.0,8024.0,7540.0,7059.0,6755.0,7122.0,7048.0,6898.0,6680.0,6540.0,6114.0,5366.0,4744.0,4407.0,4291.0,4149.0,3886.0,경기도 고양시 일산서구,0.12319574575841985,-0.04099231464737794
1741,일산동고등학교 (경기),경기도 고양시 일산서구 탄현동 1471,1994621038,37.7006519,126.7686598,일산서구,1978,1829,1748,1605,1461,1348,1275,1246,1179,1097,1010,957,917,873,867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7898.0,8024.0,7540.0,7059.0,6755.0,7122.0,7048.0,6898.0,6680.0,6540.0,6114.0,5366.0,4744.0,4407.0,4291.0,4149.0,3886.0,경기도 고양시 일산서구,0.10977462648771841,-0.04010364004044489
1742,일신여자고등학교 (충북),충청북도 청주시 상당구 탑동 185-1,1850308537,36.62692783,127.4968969,상당구,1362,1395,1400,1364,1344,1294,1246,1243,1174,1038,911,851,839,821,825,9876.0,9418.0,8514.0,7886.0,7197.0,7562.0,7609.0,7654.0,7611.0,7495.0,7112.0,6709.0,6626.0,6744.0,6645.0,5769.0,4944.0,3975.0,3631.0,3159.0,2858.0,2833.0,2964.0,3106.0,3125.0,충청북도 청주시 상당구,0.1083957430035475,-0.03556887755102041
1743,일신여자상업고등학교 (서울),서울특별시 송파구 송파동 5-14,4711992740,37.50179413,127.1142413,서울특별시 송파구,1591,1504,1492,1384,1277,1195,1182,1173,1150,1096,999,853,722,554,438,26843.0,26349.0,24846.0,22942.0,20417.0,18763.0,17405.0,16430.0,16624.0,17342.0,18313.0,19108.0,19687.0,20183.0,19396.0,18823.0,17863.0,17400.0,16375.0,15043.0,13967.0,12782.0,11684.0,10544.0,9721.0,서울특별시 송파구,0.02634744947064485,-0.04671141240908683
1744,일죽고등학교 (경기),경기도 안성시 일죽면 송천리 243-1,3161577224,37.091418,127.4733715,안성시,169,158,149,150,148,145,149,149,147,146,138,129,110,100,88,5026.0,5254.0,5344.0,5526.0,5498.0,5523.0,5378.0,5319.0,5377.0,5654.0,5727.0,5671.0,5684.0,5790.0,5679.0,5318.0,4854.0,4521.0,4145.0,3679.0,3280.0,2875.0,2679.0,2521.0,2417.0,경기도 안성시,0.016366003347591595,-0.025866441251056634
1745,임계고등학교 (강원),강원특별자치도 정선군 임계면 봉산리 241-1,9033268034,37.49285585,128.8460294,정선군,91,83,84,73,64,60,56,54,52,48,42,24,15,18,22,1426.0,1408.0,1328.0,1205.0,1047.0,950.0,880.0,860.0,888.0,847.0,868.0,813.0,812.0,793.0,734.0,719.0,649.0,613.0,522.0,462.0,440.0,423.0,415.0,351.0,314.0,강원도 정선군,0.024774774774774775,-0.05918367346938776
1746,임실고등학교 (전북),전북특별자치도 임실군 임실읍 이도리 137,8646575570,35.62192952,127.2867026,임실군,237,250,253,255,256,250,245,240,230,222,205,199,192,190,196,1131.0,1049.0,924.0,797.0,717.0,641.0,594.0,546.0,595.0,687.0,764.0,769.0,733.0,715.0,680.0,660.0,610.0,561.0,529.0,496.0,485.0,472.0,466.0,440.0,374.0,전라북도 임실군,0.32941176470588235,-0.01953125
1747,임자고등학교 (전남),전라남도 신안군 임자면 대기리 353,6969690680,35.090495,126.0997368,신안군,86,91,88,87,85,68,62,60,64,48,40,36,39,34,33,1108.0,1100.0,1080.0,927.0,848.0,803.0,811.0,811.0,827.0,824.0,830.0,788.0,792.0,794.0,751.0,736.0,689.0,678.0,640.0,621.0,573.0,510.0,454.0,401.0,360.0,전라남도 신안군,0.03990326481257558,-0.05239403453689168
1748,자양고등학교 (서울),서울특별시 광진구 자양동 524-11,6451604306,37.53607797,127.0733395,서울특별시 광진구,1652,1583,1502,1483,1470,1394,1330,1270,1134,968,834,829,844,852,880,18552.0,17851.0,16313.0,14713.0,13220.0,12348.0,11544.0,10871.0,10677.0,10759.0,10451.0,10103.0,9808.0,9869.0,9493.0,9320.0,8952.0,8729.0,8065.0,7311.0,6501.0,5686.0,4973.0,4294.0,3993.0,서울특별시 광진구,0.0824201554743842,-0.04032341750259426
1749,자운고등학교 (서울),서울특별시 도봉구 창동 1,1703716695,37.659021,127.050676,서울특별시 도봉구,1310,1321,1317,1341,1331,1234,1054,963,907,830,727,670,659,643,673,15223.0,14388.0,13450.0,12346.0,11097.0,10635.0,10210.0,9823.0,9549.0,9447.0,9362.0,9223.0,9193.0,9246.0,8618.0,8166.0,7564.0,7283.0,6636.0,5862.0,5096.0,4408.0,3837.0,3446.0,3199.0,서울특별시 도봉구,0.07047858414493664,-0.045989133908597
1750,작전고등학교 (인천),인천광역시 계양구 작전동 80,8366598546,37.53284074,126.7301792,인천광역시 계양구,1413,1435,1308,1263,1149,1077,1009,958,893,769,661,617,597,591,573,16035.0,16085.0,15104.0,13769.0,12464.0,11489.0,10630.0,9978.0,10028.0,10221.0,10133.0,9886.0,9934.0,10167.0,9768.0,9433.0,8764.0,8222.0,7202.0,6360.0,5559.0,4836.0,4193.0,3689.0,3394.0,인천광역시 계양구,0.05714000797766255,-0.047981582877053265
1751,작전여자고등학교 (인천),인천광역시 계양구 작전동 92,5846488296,37.53213347,126.7295556,인천광역시 계양구,1276,1235,1163,1150,1064,1010,977,941,882,755,648,606,601,560,535,16035.0,16085.0,15104.0,13769.0,12464.0,11489.0,10630.0,9978.0,10028.0,10221.0,10133.0,9886.0,9934.0,10167.0,9768.0,9433.0,8764.0,8222.0,7202.0,6360.0,5559.0,4836.0,4193.0,3689.0,3394.0,인천광역시 계양구,0.053350618268847225,-0.04499552171965965
1752,잠신고등학교 (서울),서울특별시 송파구 잠실동 22-2,5030698180,37.51470129,127.088283,서울특별시 송파구,1837,1763,1697,1572,1408,1284,1191,1195,1081,892,734,711,713,703,688,26843.0,26349.0,24846.0,22942.0,20417.0,18763.0,17405.0,16430.0,16624.0,17342.0,18313.0,19108.0,19687.0,20183.0,19396.0,18823.0,17863.0,17400.0,16375.0,15043.0,13967.0,12782.0,11684.0,10544.0,9721.0,서울특별시 송파구,0.04138594802694899,-0.04993195427327164
1753,잠실고등학교 (서울),서울특별시 송파구 신천동 17-1,7671285212,37.52293043,127.106515,서울특별시 송파구,1910,1892,1766,1592,1379,1146,990,900,802,715,641,621,627,616,556,26843.0,26349.0,24846.0,22942.0,20417.0,18763.0,17405.0,16430.0,16624.0,17342.0,18313.0,19108.0,19687.0,20183.0,19396.0,18823.0,17863.0,17400.0,16375.0,15043.0,13967.0,12782.0,11684.0,10544.0,9721.0,서울특별시 송파구,0.03344562078922041,-0.05605272999252056
1754,잠실여자고등학교 (서울),서울특별시 송파구 송파동 99-2,8553418159,37.50179413,127.1142413,서울특별시 송파구,1780,1655,1603,1615,1585,1480,1335,1295,1191,1058,938,920,913,880,877,26843.0,26349.0,24846.0,22942.0,20417.0,18763.0,17405.0,16430.0,16624.0,17342.0,18313.0,19108.0,19687.0,20183.0,19396.0,18823.0,17863.0,17400.0,16375.0,15043.0,13967.0,12782.0,11684.0,10544.0,9721.0,서울특별시 송파구,0.05275505293551492,-0.0403892455858748
1755,잠일고등학교 (서울),서울특별시 송파구 잠실동 19-2,2610285639,37.514521,127.0825552,서울특별시 송파구,0,0,0,207,423,617,588,543,507,468,399,399,397,417,420,26843.0,26349.0,24846.0,22942.0,20417.0,18763.0,17405.0,16430.0,16624.0,17342.0,18313.0,19108.0,19687.0,20183.0,19396.0,18823.0,17863.0,17400.0,16375.0,15043.0,13967.0,12782.0,11684.0,10544.0,9721.0,서울특별시 송파구,0.025264677574590954,0.044825191016438996
1756,장곡고등학교 (경기),경기도 시흥시 장곡동 799,6753867805,37.38022615,126.7821136,시흥시,1054,1092,1072,1047,1007,997,986,983,921,802,732,684,686,669,717,13894.0,15905.0,16655.0,16517.0,15601.0,15076.0,14592.0,14335.0,14354.0,14425.0,14012.0,13567.0,13240.0,12918.0,11947.0,10906.0,10142.0,9678.0,9227.0,9066.0,9306.0,9705.0,9861.0,9748.0,9400.0,경기도 시흥시,0.04995123310575449,-0.0312630821559393
1757,장기고등학교 (경기),경기도 김포시 장기동 1654,5506985008,37.64014174,126.6682283,김포시,386,714,1062,1186,1216,1095,1022,1009,1021,999,967,953,972,988,1069,5531.0,6158.0,6618.0,6791.0,6717.0,6715.0,6432.0,6058.0,5799.0,5788.0,5859.0,6014.0,6412.0,7329.0,8188.0,9433.0,10310.0,10646.0,10275.0,9756.0,9570.0,9562.0,9684.0,9733.0,9334.0,경기도 김포시,0.18434212795309537,0.012050634398496244
1758,장덕고등학교 (광주),광주광역시 광산구 장덕동 1684,5279903292,35.185999,126.8153427,광주광역시 광산구,319,771,1225,1219,1198,1136,1109,1092,1068,1106,1084,1056,1047,1006,1053,15628.0,15242.0,14583.0,13727.0,13077.0,12820.0,12623.0,12335.0,12442.0,12482.0,12303.0,12505.0,13148.0,14066.0,13853.0,13413.0,12680.0,12287.0,11303.0,10150.0,8845.0,7911.0,7444.0,7121.0,6720.0,광주광역시 광산구,0.08463269570808551,0.013303206997084543
1759,장성고등학교 (전남),전라남도 장성군 장성읍 영천리 203,6398253023,35.30934389,126.7981925,장성군,840,838,840,823,775,729,693,668,648,560,507,476,462,413,400,2055.0,1979.0,1845.0,1654.0,1538.0,1406.0,1351.0,1233.0,1238.0,1247.0,1250.0,1212.0,1211.0,1249.0,1203.0,1166.0,1178.0,1203.0,1154.0,1058.0,940.0,871.0,680.0,539.0,451.0,전라남도 장성군,0.32310177705977383,-0.04292091836734695
1760,장성여자고등학교 (강원),강원특별자치도 태백시 문곡동 33-7 번지,7371346652,37.1262972,129.0057064,태백시,502,491,494,507,495,476,448,430,424,400,369,343,327,312,311,1785.0,1744.0,1618.0,1551.0,1443.0,1420.0,1350.0,1332.0,1375.0,1422.0,1425.0,1401.0,1329.0,1296.0,1159.0,1093.0,974.0,880.0,786.0,714.0,646.0,565.0,468.0,421.0,351.0,강원도 태백시,0.22618181818181818,-0.031389123696816006
1761,장성하이텍고등학교 (전남),전라남도 장성군 장성읍 영천리 615,2016563117,35.30771586,126.7932086,장성군,342,341,319,337,345,369,363,366,339,302,243,215,194,160,147,2055.0,1979.0,1845.0,1654.0,1538.0,1406.0,1351.0,1233.0,1238.0,1247.0,1250.0,1212.0,1211.0,1249.0,1203.0,1166.0,1178.0,1203.0,1154.0,1058.0,940.0,871.0,680.0,539.0,451.0,전라남도 장성군,0.11873990306946688,-0.03898567557104142
1762,장수고등학교 (전북),전북특별자치도 장수군 장수읍 선창리 382-1,5640817582,35.65594323,127.5223725,장수군,215,255,267,292,291,307,301,275,240,231,215,204,194,190,202,776.0,773.0,731.0,663.0,585.0,533.0,547.0,523.0,542.0,564.0,564.0,551.0,532.0,536.0,512.0,462.0,428.0,392.0,352.0,311.0,281.0,278.0,263.0,232.0,202.0,전라북도 장수군,0.3726937269372694,-0.019067007910656124
1763,장안고등학교 (경기),경기도 수원시 장안구 정자동 886-3,9505011200,37.29312138,126.9955918,장안구,1396,1403,1341,1293,1218,1140,1038,1010,974,898,831,784,786,790,810,13239.0,13679.0,13769.0,13734.0,12419.0,11378.0,9994.0,9230.0,9030.0,8938.0,8645.0,8223.0,8044.0,8000.0,7770.0,7675.0,7639.0,7225.0,6507.0,5476.0,4684.0,4012.0,3460.0,3191.0,3008.0,경기도 수원시 장안구,0.08970099667774087,-0.0364015884329498
1764,장안제일고등학교 (부산),부산광역시 기장군 장안읍 좌천리 516-16,9832806646,35.31450466,129.240779,부산광역시 기장군,341,335,315,318,350,372,379,364,341,308,295,283,278,276,298,2787.0,2602.0,2385.0,2261.0,2146.0,2121.0,2112.0,2030.0,1937.0,1880.0,1939.0,2396.0,2924.0,3671.0,4097.0,4856.0,5390.0,5847.0,5559.0,4964.0,4212.0,3720.0,3428.0,3255.0,2997.0,부산광역시 기장군,0.15384615384615385,-0.012353938937052392
1765,장유고등학교 (경남),경상남도 김해시 부곡동 1166,5616779625,35.202087,128.8039204,김해시,1317,1390,1289,1266,1169,1227,1273,1286,1218,1148,1077,1059,1067,1076,1091,16101.0,16106.0,15544.0,14960.0,14827.0,15191.0,15569.0,15515.0,16058.0,16405.0,16465.0,16250.0,16347.0,16709.0,16162.0,15976.0,15529.0,15169.0,13877.0,12128.0,10859.0,9859.0,9228.0,8334.0,7852.0,경상남도 김해시,0.06794121310250342,-0.015141315519013362
1766,장충고등학교 (서울),서울특별시 중구 신당동 432-460,3682837188,37.5535149,127.006415,서울특별시 중구,857,791,767,726,731,623,553,534,522,480,394,412,390,363,360,4012.0,4170.0,4441.0,4611.0,4189.0,3872.0,3559.0,3478.0,3494.0,3539.0,3469.0,3363.0,3327.0,3490.0,3342.0,3278.0,3013.0,2950.0,2717.0,2500.0,2324.0,2206.0,2100.0,1904.0,1748.0,서울특별시 중구,0.10303377218088151,-0.043823970661776956
1767,장항고등학교 (충남),충청남도 서천군 장항읍 성주리 138-4,9321973502,36.01638039,126.7066945,서천군,290,315,337,337,330,303,288,290,290,260,229,193,191,175,178,2278.0,2142.0,1985.0,1765.0,1553.0,1343.0,1256.0,1169.0,1147.0,1103.0,1065.0,1041.0,1041.0,1015.0,965.0,887.0,831.0,762.0,691.0,645.0,588.0,544.0,499.0,463.0,392.0,충청남도 서천군,0.15518744551002617,-0.03515260703688003
1768,장항공업고등학교 (충남),충청남도 서천군 장항읍 화천리 330,3259678483,36.01394132,126.6856731,서천군,251,264,290,289,300,304,288,283,241,202,166,162,163,144,143,2278.0,2142.0,1985.0,1765.0,1553.0,1343.0,1256.0,1169.0,1147.0,1103.0,1065.0,1041.0,1041.0,1015.0,965.0,887.0,831.0,762.0,691.0,645.0,588.0,544.0,499.0,463.0,392.0,충청남도 서천군,0.12467306015693112,-0.038439849624060156
