학교명,설립일자,본교분교구분,소재지지번주소,소재지도로명주소,시도교육청명,위도,시군구별,경도,시도명,개방ID,학제유형명,2009_학생수,2010_학생수,2011_학생수,2012_학생수,2013_학생수,2014_학생수,2015_학생수,2016_학생수,2017_학생수,2018_학생수,2019_학생수,2020_학생수,2021_학생수,2022_학생수,2023_학생수,2012_해당지역예측학생수,2013_해당지역예측학생수,2014_해당지역예측학생수,2015_해당지역예측학생수,2016_해당지역예측학생수,2017_해당지역예측학생수,2018_해당지역예측학생수,2019_해당지역예측학생수,2020_해당지역예측학생수,2021_해당지역예측학생수,2022_해당지역예측학생수,2023_해당지역예측학생수,2024_해당지역예측학생수,2025_해당지역예측학생수,2026_해당지역예측학생수,2027_해당지역예측학생수,2028_해당지역예측학생수,2029_해당지역예측학생수,2030_해당지역예측학생수,2031_해당지역예측학생수,2032_해당지역예측학생수,2033_해당지역예측학생수,2034_해당지역예측학생수,2035_해당지역예측학생수,2036_해당지역예측학생수
인천하늘중학교,2021-10-02,본교,인천광역시 중구 운남동 1737-2,인천광역시 중구 찬들로284번길 16,인천광역시교육청,37.4838328,인천광역시 중구,126.543285,인천,6542495787,중학교,0,0,0,0,0,0,0,0,0,0,0,0,314,604,962,2849.0,2677.0,2427.0,2266.0,2366.0,2683.0,2864.0,2845.0,2840.0,2765.0,2670.0,2536.0,2571.0,2698.0,2736.0,2872.0,2958.0,2938.0,2725.0,2499.0,2440.0,2426.0,2439.0,2429.0,2511.0
충북여자중학교,1954-09-01,본교,충청북도 청주시 서원구 모충동 280,충청북도 청주시 서원구 무심서로 377,충청북도교육청,36.62663158,서원구,127.4841051,충북,3529669642,중학교,717,704,684,652,559,512,462,458,405,363,328,308,282,274,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6129.0,5493.0,4762.0,4005.0,3314.0,2783.0,2599.0,2552.0
운주중학교,1971-03-05,본교,전북특별자치도 완주군 운주면 장선리 179-1,전북특별자치도 완주군 운주면 운주로 64,전북특별자치도교육청,36.08868999,완주군,127.2813392,전북,7776123642,중학교,46,46,34,25,24,19,21,20,22,24,22,18,14,16,18,3536.0,3496.0,3243.0,3000.0,2845.0,2731.0,2592.0,2548.0,2596.0,2675.0,2721.0,2799.0,2933.0,2984.0,2802.0,2588.0,2511.0,2508.0,2423.0,2082.0,1747.0,1431.0,1214.0,1095.0,1107.0
가재울중학교,2013-05-21,본교,서울특별시 서대문구 북가좌동 472,서울특별시 서대문구 수색로 100-75,서울특별시교육청,37.57517186,서울특별시 서대문구,126.9099537,서울,8392768859,중학교,0,0,0,0,246,478,692,684,677,651,669,685,703,680,667,14306.0,14230.0,13619.0,12773.0,11648.0,10894.0,10147.0,9542.0,9349.0,9246.0,8816.0,8252.0,7683.0,7551.0,7196.0,7162.0,6867.0,6710.0,6287.0,5759.0,5079.0,4701.0,4480.0,4322.0,4090.0
매포중학교,1969-11-18,본교,충청북도 단양군 매포읍 평동리 118,충청북도 단양군 매포읍 평동1로 13,충청북도교육청,37.03007021,단양군,128.3066264,충북,5925918161,중학교,230,242,216,190,164,155,139,131,121,128,123,127,111,100,86,1376.0,1293.0,1133.0,992.0,839.0,733.0,696.0,690.0,669.0,639.0,593.0,559.0,519.0,501.0,457.0,426.0,403.0,384.0,344.0,308.0,291.0,273.0,238.0,202.0,188.0
상북중학교,1953-06-04,본교,울산광역시 울주군 상북면 향산리 344,울산광역시 울주군 상북면 상북로 162,울산광역시교육청,35.5820685,울산광역시 울주군,129.099067,울산,5887775540,중학교,286,265,233,186,171,127,109,96,107,84,77,82,102,121,132,9343.0,8551.0,8642.0,7938.0,7248.0,6662.0,6385.0,5885.0,5816.0,6061.0,6353.0,6427.0,6357.0,6474.0,6346.0,6279.0,6136.0,5930.0,5481.0,4902.0,4522.0,4263.0,4013.0,3692.0,3440.0
노원중학교,1989-05-04,본교,서울특별시 노원구 상계동 743,서울특별시 노원구 동일로213길 26,서울특별시교육청,37.64936114,서울특별시 노원구,127.059692,서울,6728921651,중학교,963,921,865,845,798,720,644,559,581,549,544,480,496,448,452,23036.0,24353.0,25044.0,24187.0,22193.0,20714.0,19414.0,18265.0,17832.0,17820.0,17131.0,16197.0,15539.0,15657.0,15027.0,14679.0,13845.0,13353.0,12132.0,10521.0,8949.0,7707.0,7081.0,6723.0,6562.0
상관중학교,1970-03-10,본교,전북특별자치도 완주군 상관면 신리 603-5,전북특별자치도 완주군 상관면 신리로 111,전북특별자치도교육청,35.771038,완주군,127.2067382,전북,7262764394,중학교,100,114,131,138,108,121,110,110,103,126,121,124,114,111,106,3536.0,3496.0,3243.0,3000.0,2845.0,2731.0,2592.0,2548.0,2596.0,2675.0,2721.0,2799.0,2933.0,2984.0,2802.0,2588.0,2511.0,2508.0,2423.0,2082.0,1747.0,1431.0,1214.0,1095.0,1107.0
목포항도여자중학교,1979-01-31,본교,전라남도 목포시 상동 327,전라남도 목포시 상동로21번길 111,전라남도교육청,34.81662603,목포시,126.4111056,전남,7671033620,중학교,876,857,836,739,723,610,516,402,336,274,223,209,200,182,177,11236.0,10671.0,9976.0,9041.0,8131.0,7559.0,7096.0,6839.0,6972.0,7416.0,7681.0,7762.0,7760.0,7800.0,7367.0,6670.0,6034.0,5689.0,5184.0,4572.0,3957.0,3489.0,2963.0,2575.0,2427.0
인지중학교,2003-03-01,본교,부산광역시 해운대구 반여동 1621,부산광역시 해운대구 반여로 142,부산광역시교육청,35.20405092,부산광역시 해운대구,129.1255897,부산,5247855186,중학교,1030,1022,981,996,998,992,855,738,638,580,564,582,604,561,521,15190.0,15185.0,14377.0,12829.0,11206.0,10019.0,9459.0,9196.0,9727.0,10077.0,10189.0,9911.0,10090.0,10334.0,10114.0,9713.0,9262.0,8959.0,8142.0,7204.0,6307.0,5760.0,5253.0,4817.0,4487.0
서연중학교,1985-05-06,본교,서울특별시 서대문구 연희동 267-1,서울특별시 서대문구 연희로11마길 9-6,서울특별시교육청,37.56822527,서울특별시 서대문구,126.9273336,서울,4948264777,중학교,941,827,725,652,583,573,472,417,377,367,354,315,297,250,251,14306.0,14230.0,13619.0,12773.0,11648.0,10894.0,10147.0,9542.0,9349.0,9246.0,8816.0,8252.0,7683.0,7551.0,7196.0,7162.0,6867.0,6710.0,6287.0,5759.0,5079.0,4701.0,4480.0,4322.0,4090.0
용진중학교,1970-03-06,본교,전북특별자치도 완주군 용진읍 상운리 121-1,전북특별자치도 완주군 용진읍 상운길 11,전북특별자치도교육청,35.88236024,완주군,127.1532729,전북,3257898032,중학교,132,127,109,113,106,99,89,75,73,76,89,91,87,88,102,3536.0,3496.0,3243.0,3000.0,2845.0,2731.0,2592.0,2548.0,2596.0,2675.0,2721.0,2799.0,2933.0,2984.0,2802.0,2588.0,2511.0,2508.0,2423.0,2082.0,1747.0,1431.0,1214.0,1095.0,1107.0
양천중학교,1990-05-04,본교,서울특별시 양천구 신월동 948,서울특별시 양천구 지양로7길 32,서울특별시교육청,37.51900116,서울특별시 양천구,126.8305508,서울,6138976752,중학교,1118,1069,1065,1033,1044,970,918,815,759,684,653,647,655,630,590,17207.0,16528.0,15710.0,14595.0,13508.0,12812.0,12349.0,12200.0,12530.0,12716.0,12269.0,11461.0,11078.0,11274.0,11143.0,10943.0,10600.0,10387.0,9736.0,8597.0,7485.0,6484.0,5924.0,5384.0,4958.0
둔내중학교,1967-10-05,본교,강원특별자치도 횡성군 둔내면 둔방내리 96-3 번지,강원특별자치도 횡성군 둔내면 둔내로 22,강원특별자치도교육청,37.51082915,횡성군,128.2127223,강원,9065253376,중학교,144,145,141,132,129,96,89,84,103,109,114,99,101,94,92,1561.0,1413.0,1284.0,1170.0,1082.0,1030.0,941.0,898.0,894.0,888.0,861.0,818.0,783.0,788.0,712.0,672.0,641.0,645.0,612.0,531.0,502.0,487.0,488.0,434.0,407.0
동원중학교,1948-08-14,본교,경상남도 통영시 광도면 죽림리 산334,경상남도 통영시 광도면 용호로 12-29,경상남도교육청,34.87046484,통영시,128.4130674,경남,9711679697,중학교,442,451,441,453,503,571,580,555,528,523,526,526,529,524,512,4629.0,4598.0,4393.0,4048.0,3684.0,3471.0,3395.0,3366.0,3602.0,3966.0,4241.0,4465.0,4600.0,4718.0,4328.0,4017.0,3699.0,3565.0,3137.0,2545.0,2022.0,1645.0,1428.0,1284.0,1159.0
대전중학교,1918-04-01,본교,대전광역시 중구 대흥동 361-2,대전광역시 중구 수도산로 9,대전광역시교육청,36.320792,대전광역시 중구,127.4248636,대전,9408285915,중학교,645,597,536,499,478,479,476,427,397,369,350,359,359,365,392,9771.0,9491.0,9220.0,8742.0,8172.0,7432.0,7108.0,6881.0,7142.0,7313.0,7253.0,7030.0,6899.0,6958.0,6759.0,6557.0,6152.0,5760.0,5068.0,4380.0,3801.0,3292.0,2950.0,2737.0,2611.0
예일여자중학교,1965-09-26,본교,서울특별시 은평구 구산동 8-3,서울특별시 은평구 연서로 117,서울특별시교육청,37.6109459,서울특별시 은평구,126.9147928,서울,7285658657,중학교,1109,1066,1056,1052,1042,935,812,718,665,647,654,660,675,640,631,19495.0,18359.0,16845.0,15624.0,14536.0,14297.0,13888.0,13221.0,12869.0,12498.0,12066.0,11755.0,12217.0,13067.0,13129.0,12896.0,12112.0,11477.0,10322.0,9155.0,8040.0,7254.0,6627.0,6292.0,5896.0
여주여자중학교,1952-04-23,본교,경기도 여주시 상동 149-1,경기도 여주시 청심로 221,경기도교육청,37.29549345,여주시,127.6462791,경기,6323667764,중학교,814,841,827,837,798,721,653,573,579,572,563,569,556,539,514,4032.0,4001.0,3937.0,3722.0,3480.0,3257.0,3162.0,2980.0,2969.0,2864.0,2917.0,2782.0,2775.0,2708.0,2632.0,2577.0,2508.0,2450.0,2231.0,2036.0,1846.0,1772.0,1602.0,1479.0,1342.0
단양소백산중학교,2017-03-01,본교,충청북도 단양군 영춘면 장발리 732,충청북도 단양군 영춘면 장발선돌길 14,충청북도교육청,37.085031,단양군,128.4237823,충북,5922677516,중학교,0,0,0,0,0,0,0,0,66,94,100,107,86,73,61,1376.0,1293.0,1133.0,992.0,839.0,733.0,696.0,690.0,669.0,639.0,593.0,559.0,519.0,501.0,457.0,426.0,403.0,384.0,344.0,308.0,291.0,273.0,238.0,202.0,188.0
김제중학교,1947-11-29,본교,전북특별자치도 김제시 신풍동 215-1,전북특별자치도 김제시 중앙로 274,전북특별자치도교육청,35.79376151,김제시,126.8995867,전북,5061058104,중학교,420,387,389,374,376,347,326,255,240,222,241,232,204,199,192,3752.0,3593.0,3289.0,3067.0,2720.0,2497.0,2301.0,2218.0,2199.0,2184.0,2157.0,2070.0,2089.0,2040.0,1918.0,1738.0,1553.0,1448.0,1347.0,1224.0,1067.0,943.0,859.0,912.0,1028.0
양산중앙중학교,2002-05-15,본교,경상남도 양산시 남부동 556-1,경상남도 양산시 양주로 21,경상남도교육청,35.33259109,양산시,129.0259921,경남,7592548429,중학교,1164,1232,1256,1239,1215,1217,1192,1145,1120,1114,1103,1064,1091,1086,1112,9297.0,9219.0,8992.0,8499.0,7925.0,7491.0,7194.0,7105.0,7352.0,7733.0,7727.0,7763.0,8105.0,8601.0,8566.0,8567.0,8711.0,8941.0,8985.0,8939.0,8716.0,8081.0,7144.0,6208.0,5520.0
여의도중학교,1973-06-03,본교,서울특별시 영등포구 여의도동 40-1,서울특별시 영등포구 국제금융로7길 46,서울특별시교육청,37.5239802,서울특별시 영등포구,126.9357531,서울,6957572996,중학교,1361,1287,1188,1110,1073,1011,925,851,759,759,739,791,676,624,616,17870.0,17678.0,16829.0,15724.0,14317.0,13730.0,13469.0,13398.0,13753.0,13875.0,13468.0,12860.0,12457.0,12388.0,11548.0,10978.0,10539.0,10373.0,9698.0,8785.0,8136.0,7627.0,7331.0,6960.0,6827.0
구남중학교,1954-04-11,본교,대구광역시 달서구 두류동 1207-1,대구광역시 달서구 두류남길 10,대구광역시교육청,35.85810993,대구광역시 달서구,128.5726243,대구,4308185100,중학교,455,413,398,361,327,306,271,228,176,155,122,107,111,103,100,22781.0,24170.0,23767.0,22111.0,19929.0,18327.0,16817.0,15187.0,14741.0,14819.0,15123.0,15300.0,15713.0,16200.0,15893.0,15585.0,15171.0,14578.0,13259.0,11251.0,9674.0,8341.0,7531.0,6616.0,6246.0
운남중학교,1997-03-10,본교,광주광역시 광산구 운남동 776-6,광주광역시 광산구 목련로 307-10,광주광역시교육청,35.17763057,광주광역시 광산구,126.828617,광주,5460165441,중학교,1073,1132,1088,1050,988,899,757,686,650,627,539,562,581,576,534,15628.0,15242.0,14583.0,13727.0,13077.0,12820.0,12623.0,12335.0,12442.0,12482.0,12303.0,12505.0,13148.0,14066.0,13853.0,13413.0,12680.0,12287.0,11303.0,10150.0,8845.0,7911.0,7444.0,7121.0,6720.0
대구동중학교,1960-04-08,본교,대구광역시 수성구 수성동2가 119-4,대구광역시 수성구 수성로76길 33,대구광역시교육청,35.85820019,대구광역시 수성구,128.6159585,대구,3137623488,중학교,1421,1579,1547,1525,1497,1478,1329,1316,1260,1249,1198,1214,1190,1154,1126,16005.0,15151.0,14210.0,12889.0,11398.0,10129.0,9445.0,8813.0,8941.0,9150.0,9177.0,8735.0,8526.0,8663.0,8500.0,8404.0,8018.0,7784.0,6980.0,6091.0,5259.0,4624.0,4300.0,4145.0,3969.0
동패중학교,2010-03-01,본교,경기도 파주시 동패동 1765,경기도 파주시 교하로 381,경기도교육청,37.70857005,파주시,126.7359559,경기,1156633496,중학교,0,107,340,556,657,663,645,758,875,1041,1130,1049,1106,1055,1092,7115.0,7193.0,7266.0,7669.0,7848.0,7757.0,7582.0,7886.0,8943.0,9750.0,9896.0,10186.0,10853.0,12112.0,12293.0,12358.0,12054.0,11965.0,11363.0,10512.0,9713.0,8995.0,8310.0,7963.0,7700.0
동명여자중학교,1921-06-03,본교,서울특별시 서대문구 천연동 31-1,서울특별시 서대문구 독립문로 49,서울특별시교육청,37.56861542,서울특별시 서대문구,126.9622529,서울,8086584508,중학교,629,621,568,491,497,453,419,357,325,323,295,283,267,241,249,14306.0,14230.0,13619.0,12773.0,11648.0,10894.0,10147.0,9542.0,9349.0,9246.0,8816.0,8252.0,7683.0,7551.0,7196.0,7162.0,6867.0,6710.0,6287.0,5759.0,5079.0,4701.0,4480.0,4322.0,4090.0
용산중학교,1945-09-09,본교,서울특별시 용산구 용산동2가 1-1623,서울특별시 용산구 두텁바위로 74,서울특별시교육청,37.546003,서울특별시 용산구,126.980976,서울,4634908735,중학교,670,688,688,659,602,534,491,434,413,377,365,363,316,314,280,8629.0,8773.0,8709.0,8090.0,7243.0,6755.0,6528.0,6463.0,6651.0,6942.0,6940.0,6803.0,6780.0,7032.0,6849.0,6516.0,6072.0,5651.0,5139.0,4549.0,4155.0,3867.0,3724.0,3520.0,3356.0
신창중학교,1969-10-24,본교,충청남도 아산시 신창면 남성리 834번지,충청남도 아산시 신창면 천우물로 74,충청남도교육청,36.788901,아산시,126.9522512,충남,7239869058,중학교,215,238,255,259,236,193,189,210,223,220,230,226,251,265,320,8439.0,8597.0,8252.0,7789.0,7289.0,7077.0,6940.0,6951.0,7521.0,8538.0,9642.0,10549.0,11236.0,11742.0,11577.0,11293.0,11046.0,10822.0,10232.0,9165.0,8086.0,7024.0,6141.0,5630.0,5591.0
진광중학교,1967-09-26,본교,강원특별자치도 원주시 우산동,강원특별자치도 원주시 진광길 50,강원특별자치도교육청,37.37291539,원주시,127.9358278,강원,2263160586,중학교,686,679,706,732,749,726,652,624,597,543,446,368,331,371,387,11084.0,11139.0,10789.0,10182.0,9481.0,8903.0,8545.0,8362.0,8659.0,8821.0,8864.0,8685.0,8748.0,8861.0,8468.0,8034.0,7660.0,7582.0,7364.0,6800.0,6478.0,6263.0,6257.0,6182.0,6040.0
합포여자중학교,1982-11-02,본교,경상남도 창원시 마산회원구 회성동 458-9,경상남도 창원시 마산회원구 회성남11길 27,경상남도교육청,35.23215536,마산회원구,128.561743,경남,7572567582,중학교,501,454,351,318,249,221,178,126,129,130,130,135,125,116,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6052.0,5847.0,5447.0,5011.0,4693.0,4226.0,3610.0,3022.0,2612.0,2338.0,2137.0,1924.0
부론중학교,1955-06-01,본교,강원특별자치도 원주시 부론면 법천리 1442 번지,강원특별자치도 원주시 부론면 부귀로 35,강원특별자치도교육청,37.20782695,원주시,127.7516585,강원,4083912193,중학교,23,15,22,27,26,20,22,24,18,17,24,23,22,19,17,11084.0,11139.0,10789.0,10182.0,9481.0,8903.0,8545.0,8362.0,8659.0,8821.0,8864.0,8685.0,8748.0,8861.0,8468.0,8034.0,7660.0,7582.0,7364.0,6800.0,6478.0,6263.0,6257.0,6182.0,6040.0
인천가현중학교,2008-06-05,본교,인천광역시 서구 신현동 305-1,인천광역시 서구 염곡로 409,인천광역시교육청,37.52109126,인천광역시 서구,126.6685551,인천,6467922866,중학교,626,969,929,898,916,910,873,837,821,819,829,831,879,849,866,15753.0,15428.0,14758.0,13624.0,12117.0,11063.0,10803.0,10944.0,11809.0,12265.0,12114.0,11855.0,12093.0,13601.0,14678.0,15445.0,15302.0,14897.0,13635.0,12732.0,12099.0,11803.0,11029.0,10441.0,10499.0
목포청호중학교,1971-01-25,본교,전라남도 목포시 연산동 1984,전라남도 목포시 연산백련로31번길 15,전라남도교육청,34.816088,목포시,126.3906435,전남,6458821594,중학교,877,864,791,688,638,552,444,333,284,299,327,354,357,364,351,11236.0,10671.0,9976.0,9041.0,8131.0,7559.0,7096.0,6839.0,6972.0,7416.0,7681.0,7762.0,7760.0,7800.0,7367.0,6670.0,6034.0,5689.0,5184.0,4572.0,3957.0,3489.0,2963.0,2575.0,2427.0
금지중학교,1952-04-25,본교,전북특별자치도 남원시 금지면 옹정리 589-1,전북특별자치도 남원시 금지면 요천로 443-9,전북특별자치도교육청,35.35002408,남원시,127.3016161,전북,4754035830,중학교,36,37,39,28,27,24,23,19,17,16,22,19,14,10,13,3825.0,3689.0,3536.0,3303.0,3053.0,2758.0,2536.0,2308.0,2206.0,2171.0,2064.0,1996.0,1961.0,1981.0,1916.0,1816.0,1701.0,1605.0,1467.0,1403.0,1310.0,1258.0,1151.0,999.0,866.0
당곡중학교,1983-05-09,본교,서울특별시 관악구 봉천동 682,서울특별시 관악구 봉천로13길 101,서울특별시교육청,37.4923589,서울특별시 관악구,126.9326777,서울,3578761577,중학교,1093,1050,1017,926,866,806,768,701,661,626,585,560,584,541,541,23336.0,22304.0,20827.0,19365.0,17706.0,17020.0,16622.0,16172.0,16209.0,16267.0,15845.0,14880.0,14303.0,14063.0,13465.0,12807.0,12171.0,11592.0,10452.0,9074.0,7758.0,6732.0,5857.0,5227.0,4811.0
경수중학교,1981-05-04,본교,서울특별시 성동구 성수동2가 268,서울특별시 성동구 뚝섬로13길 14,서울특별시교육청,37.53950904,서울특별시 성동구,127.0592712,서울,8565382957,중학교,907,855,801,728,650,566,479,432,388,372,346,318,298,272,256,13872.0,13892.0,13702.0,13108.0,12087.0,11466.0,10917.0,10512.0,10589.0,10593.0,9957.0,9081.0,8485.0,8497.0,8449.0,8327.0,8245.0,7938.0,7746.0,7339.0,6999.0,6482.0,5969.0,5468.0,5006.0
배곧해솔중학교,2019-09-01,본교,경기도 시흥시 정왕동 2561,경기도 시흥시 서울대학로 150-23,경기도교육청,37.36006848,시흥시,126.717234,경기,4386183202,중학교,0,0,0,0,0,0,0,0,0,0,0,732,1160,1308,1426,13894.0,15905.0,16655.0,16517.0,15601.0,15076.0,14592.0,14335.0,14354.0,14425.0,14012.0,13567.0,13240.0,12918.0,11947.0,10906.0,10142.0,9678.0,9227.0,9066.0,9306.0,9705.0,9861.0,9748.0,9400.0
대전봉우중학교,2000-09-04,본교,대전광역시 서구 관저동 1150,대전광역시 서구 관저로 102,대전광역시교육청,36.2984703,대전광역시 서구,127.3327047,대전,2173469662,중학교,834,830,834,824,836,743,676,597,583,594,583,652,697,710,678,19650.0,19711.0,19194.0,18015.0,16941.0,16500.0,15967.0,15299.0,14932.0,14790.0,14317.0,13832.0,13824.0,14211.0,14115.0,13795.0,13418.0,12983.0,12074.0,10669.0,9403.0,8461.0,7836.0,7588.0,7330.0
노일중학교,1995-05-04,본교,서울특별시 노원구 상계동 1044,서울특별시 노원구 동일로231길 24,서울특별시교육청,37.67260103,서울특별시 노원구,127.0535508,서울,6930496633,중학교,977,967,912,883,851,784,706,584,515,472,430,395,410,390,372,23036.0,24353.0,25044.0,24187.0,22193.0,20714.0,19414.0,18265.0,17832.0,17820.0,17131.0,16197.0,15539.0,15657.0,15027.0,14679.0,13845.0,13353.0,12132.0,10521.0,8949.0,7707.0,7081.0,6723.0,6562.0
청솔중학교,1995-05-04,본교,경기도 성남시 분당구 금곡동 124,경기도 성남시 분당구 금곡로 283,경기도교육청,37.35647367,분당구,127.1102747,경기,7005356550,중학교,676,636,553,467,369,285,232,176,151,117,85,87,102,82,59,14565.0,14902.0,14666.0,14254.0,13484.0,13629.0,13832.0,13826.0,13663.0,13329.0,12899.0,13186.0,14024.0,14956.0,14870.0,14662.0,14520.0,14213.0,13391.0,11997.0,10611.0,9357.0,8549.0,8103.0,7569.0
충렬중학교,1978-04-29,본교,부산광역시 동래구 명장동 149-9,부산광역시 동래구 명장로64번길 45,부산광역시교육청,35.20295251,부산광역시 동래구,129.1084027,부산,6905051589,중학교,670,611,542,473,424,368,323,268,229,200,170,164,167,177,199,9063.0,8756.0,8263.0,7412.0,6520.0,6002.0,5603.0,5391.0,5491.0,5849.0,5939.0,5899.0,5930.0,6173.0,5937.0,5699.0,5421.0,5383.0,5028.0,4492.0,4046.0,3858.0,3777.0,3757.0,3548.0
명일중학교,1984-05-14,본교,서울특별시 강동구 고덕동 489,서울특별시 강동구 양재대로156길 57,서울특별시교육청,37.55759545,서울특별시 강동구,127.1472905,서울,9794562637,중학교,1344,1298,1184,1107,1005,896,795,703,790,850,906,940,964,940,982,17417.0,17232.0,16568.0,15668.0,14060.0,13258.0,12483.0,11965.0,11907.0,12110.0,12479.0,12915.0,13551.0,13891.0,13315.0,12749.0,12024.0,11247.0,10126.0,8920.0,8064.0,7631.0,7782.0,7873.0,7532.0
남주중학교,1967-03-10,본교,제주특별자치도 서귀포시 동홍동 1907,제주특별자치도 서귀포시 동홍로303번길 14,제주특별자치도교육청,33.27652166,서귀포시,126.5649677,제주,9321896791,중학교,404,406,405,400,402,428,411,370,348,336,333,342,351,356,351,7140.0,7039.0,6680.0,6150.0,5280.0,4852.0,4647.0,4716.0,4823.0,4771.0,4590.0,4342.0,4210.0,4099.0,3828.0,3602.0,3518.0,3647.0,3720.0,3520.0,3335.0,3031.0,2833.0,2585.0,2377.0
